core,section,cut,ave_depth,ave_depth_adj,y_m,x_m,FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
alhic2302,158,stick1,128.8689661358,128.88461534021755,0.016,-0.0155,0.028392313,2.4406,1.31,106.3138799,4.219430747,2.808031162,2.319919742,2.422864262,1.973542836,1.941897105,2.553139187,2.355689007,2.237065465,1.644379289,1.917923067,3.996424242,4.594960083,2.333536995,1.988502636,5.993509584,3.775047972,8.185839493,7.855812882,6.711196395,6.137353814,13.10780546,6.360360318,8.879648163,0.0,0.0,0.0,0.0,0.0,82.85427649
alhic2302,158,stick1,128.8692743,128.88492350441754,0.016,-0.0155,0.0462101,4.0476,1.33,63.79921133,1.88545007,1.764516124,1.069050189,1.359203279,0.727548046,0.695996217,0.724012827,0.868426518,0.859058188,1.616537753,0.235681259,0.818491551,1.254767021,1.792208672,0.407257215,4.603149584,1.159728554,3.592518886,4.826752178,4.123479302,3.770900139,5.369113675,3.907919331,16.36744475,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8696648609,128.88531406531754,0.016,-0.0155,0.0618079,5.313,1.33,96.89923462,2.180535576,1.876229722,1.560470551,0.967805386,1.087889022,0.594691521,0.902169063,0.757482818,1.412987053,1.359663047,1.05722937,1.835812725,0.703586146,1.875899338,1.217928235,2.409051299,2.601180712,3.223095889,2.886941,7.193388635,8.457834962,6.021251648,2.921719442,0.0,11.547764,8.221015583,0.0,0.0,22.02561188,0.0
alhic2302,158,stick1,128.8701410964,128.88579030081755,0.016,-0.0155,0.07681697,5.4674,1.33,81.17141703,1.754486344,1.438873745,1.286197989,0.739772964,0.826699788,0.598120344,0.653306915,1.044823201,1.550327933,0.972446209,1.134213394,1.805366448,0.56611426,1.078122997,0.979960372,1.384537834,1.39529514,3.025567395,2.322869031,4.961049385,3.402640182,3.22984986,4.701704404,6.564011909,0.0,6.614732514,9.418242192,0.0,17.72208428,30.62376164
alhic2302,158,stick1,128.87050247,128.88615167441753,0.016,-0.0155,0.060501923,5.2082,1.31,117.5158076,2.272606074,1.976627259,2.060736185,0.988696148,0.6791717,1.442879847,1.290300225,0.994928938,0.656130625,1.543347036,1.440067215,0.833528905,0.958364732,1.368851391,1.244218074,3.86736801,3.100217203,4.390224914,3.686572071,7.348663,7.200336077,12.30244922,2.984786815,4.167036997,0.0,8.398472,23.91596128,16.40326563,0.0,77.76362963
alhic2302,158,stick1,128.8709131004,128.88656230481755,0.016,-0.0155,0.075840007,5.4236,1.35,46.49686514,1.56168292,1.337949403,1.023602377,0.59155472,0.59107006,0.969320433,0.735247499,0.88190209,0.628119641,0.492486581,0.718015135,0.664953817,0.955678145,1.528815777,0.496292062,1.682847974,2.473221085,3.064542449,4.117385993,4.18746427,5.744121084,4.907184692,7.14340693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.87130238470002,128.88695158911756,0.016,-0.0155,0.0478124,4.1576,1.35,168.9756202,2.534086485,2.690715808,1.869643314,1.376208272,2.109498871,1.153151715,1.632748937,0.839323611,2.158700011,2.148250463,1.366698329,1.845811512,1.212716984,1.385718214,1.574436475,2.224443895,5.604317336,6.944251156,9.329993927,5.313723104,7.289057756,5.189182719,0.0,15.81893523,7.463995142,21.25489242,15.13165681,41.51346175,0.0,0.0
alhic2302,158,stick1,128.8717170827,128.88736628711754,0.016,-0.0155,0.0691296,4.8512,1.35,114.6624921,1.772353861,1.729935526,1.293109377,0.995097922,0.918630699,0.930485777,0.564632555,0.580504968,1.033636772,1.215657513,0.472627696,2.188502548,1.677513237,2.156422943,0.544467106,3.384703555,1.550455158,3.362017425,3.871766088,2.756364725,2.520681047,10.76704971,13.06136178,10.94091762,10.32470957,0.0,0.0,14.35606628,19.69282068,68.05838827
alhic2302,158,stick1,128.8720073438,128.88765654821754,0.016,-0.0155,0.05523854,4.7964,1.35,100.3144156,2.218054885,1.968154035,1.831226113,1.353629606,1.28489455,0.998124698,1.110407566,1.331892668,1.006109696,1.352323418,2.365925211,0.684713543,1.049682152,1.799138252,2.725545843,3.850789731,2.425443017,1.803204686,4.845414832,5.749198262,3.154566948,6.737341713,6.53838219,4.564091537,12.92110622,0.0,0.0,0.0,24.64505428,0.0
alhic2302,158,stick1,128.8724398803,128.88808908471754,0.016,-0.0155,0.04841106,4.1436,1.35,72.0261782,1.940333889,1.721722938,1.16622503,1.420971185,0.617307385,0.569445815,0.575913595,0.828944383,0.820001974,1.157282622,0.449932496,1.041706212,1.197720305,1.36858217,0.388741677,0.878774406,2.767506663,4.115026368,4.60730876,2.624006317,10.79837991,5.125012338,3.730249721,0.0,22.11508205,0.0,0.0,0.0,0.0,48.59270958
alhic2302,158,stick1,128.8729514146,128.88860061901755,0.016,-0.0155,0.07037645,5.009,1.33,98.42469859,1.77964116,1.622046198,1.002789106,0.679977675,0.79619598,0.783428989,0.871559914,0.760293654,0.676882646,0.530719944,0.464254216,1.074864573,2.059741204,0.235357543,0.534820856,1.81349303,2.284478932,1.887116011,2.535447023,6.317571367,4.952044967,7.050860901,5.131982164,3.582359624,15.21268214,14.44016312,0.0,0.0,19.34392565,33.42630353
alhic2302,158,stick1,128.8733330035,128.88898220791754,0.016,-0.0155,0.063900503,4.5266,1.36,133.3938724,2.023910467,1.843143306,2.172018105,1.450973371,1.227640177,1.006629154,0.872624976,1.256017532,0.74548079,1.169010686,1.363476525,1.381095199,1.361090442,1.03683868,1.178043718,3.661680122,4.193329445,4.6763197,5.584799848,1.987948774,6.817382627,7.765424899,11.30415779,0.0,16.75439954,7.951795096,0.0,0.0,42.60864142,0.0
alhic2302,158,stick1,128.8739014123,128.88955061671754,0.016,-0.0155,0.0628119,3.7314,1.36,143.1351111,2.579152377,2.769359446,2.47182496,1.571354004,1.308388829,0.950926979,1.597947449,1.70371437,1.39040154,1.783906503,2.254049136,1.003593704,1.384679723,2.373318678,2.396921173,3.7251413,1.70640189,5.814558155,7.812187528,3.03360336,5.548428642,5.925006563,5.750035999,8.027579262,17.04477279,8.08960896,11.51821276,31.600035,0.0,37.45189334
alhic2302,158,stick1,128.87428343850002,128.88993264291756,0.016,-0.0155,0.06197327,5.4602,1.36,88.49920835,2.152750178,1.958936761,1.632223972,1.254789752,1.145263095,0.593104641,0.809785536,1.618846167,0.896774217,1.356034911,0.878673542,2.441218702,1.871223175,0.534541049,1.822017457,3.432318524,3.026612982,3.214495353,5.758474925,5.124424097,2.811755335,8.006912652,8.741769302,4.068104732,0.0,0.0,23.34815729,0.0,0.0,0.0
alhic2302,158,stick1,128.8746365179,128.89028572231754,0.016,-0.0155,0.060603287,5.1724,1.38,70.70470138,2.089097653,2.302208077,1.824388763,1.036394607,1.232792249,0.758140277,0.920101504,1.324353131,1.441073039,1.232612542,1.79707325,1.872303229,0.956761798,1.639874267,1.24213703,2.456936084,3.095031868,3.835021705,5.152568422,5.240265597,2.8753172,6.140936246,11.91917818,8.320134659,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8749717067,128.89062091111754,0.016,-0.0155,0.05077536,4.4736,1.42,155.1957753,2.332588938,2.105469847,2.131181948,1.236996044,0.956415087,0.723906912,1.098193596,0.790345479,1.563638929,1.471193335,0.64347281,1.489800424,2.283899495,0.652427807,1.482561355,2.932493277,4.749553248,4.577317025,4.392774386,6.254555717,10.29556497,9.772743308,10.66966397,9.930555014,7.028439017,10.00728915,0.0,0.0,53.6227342,46.33004235
alhic2302,158,stick1,128.8753252536,128.89097445801755,0.016,-0.0155,0.061896333,5.3054,1.38,57.6786727,1.407625162,1.61008125,0.760117588,0.434890193,0.663871217,0.668072099,0.540528062,0.864457803,1.410968272,1.50857828,0.703812581,0.40737552,1.405161818,0.80280822,0.912141105,2.749267895,3.463285759,2.14566063,5.765632665,3.07847623,9.853376137,2.004216296,8.752635254,0.0,5.765632665,0.0,0.0,0.0,0.0,38.00587938
alhic2302,158,stick1,128.8756597538,128.89130895821754,0.016,-0.0155,0.05992096,5.1656,1.42,90.85893345,1.862975142,1.542202629,1.33479897,1.247852557,0.997464154,1.073482627,0.930578803,1.674292111,0.92748899,1.246648439,1.454029379,1.26241557,1.693398966,1.382123082,1.256281383,1.419950565,4.024639725,3.324592737,8.189093463,5.299937086,0.0,0.0,3.013725799,16.82975392,11.91140867,16.95979868,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8760115622,128.89166076661755,0.016,-0.0155,0.04888134,4.2444,1.38,66.34549873,2.506521169,2.743081067,1.347505781,1.713235069,1.069894636,1.503912702,1.254820198,2.18925129,1.136958002,0.955123817,1.559613172,2.321289255,0.593098609,1.694269059,3.080013213,3.046119476,0.54817618,3.396196933,1.825193015,5.197522296,5.347245161,5.075705368,11.08308465,5.15766861,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8763029868,128.89195219121754,0.016,-0.0155,0.0587818,5.082,1.41,55.96126102,2.03803558,2.219420747,1.400686271,1.577323741,0.889695169,0.703469668,0.853751632,0.4551304,1.215595586,0.953105867,1.667483656,0.643440256,1.726216136,1.690689471,0.960470586,3.256804016,0.911696689,5.648369291,4.553342038,2.161058819,2.964415389,2.110409003,15.36065101,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8765920756,128.89224128001754,0.016,-0.0155,0.05780712,5.0708,1.38,150.4453827,2.354998513,1.943391873,2.116107464,1.086525664,1.486286662,1.271699197,1.543371826,1.966918308,1.510778646,0.80764674,1.318799167,2.180964123,1.003040967,1.146130676,1.302219978,3.679685177,2.781206144,3.446163524,8.488545041,5.493740532,9.043194291,6.437977186,9.371787233,13.08387719,12.34697461,0.0,12.51542765,17.16793916,23.54998513,0.0
alhic2302,158,stick1,128.8769183553,128.89256755971755,0.016,-0.0155,0.050911067,4.3952,1.42,94.97162046,2.379851074,2.847264521,2.772392801,1.586184111,1.394111411,1.624448907,1.095266292,1.707850654,1.871365141,0.733635888,1.497434383,1.485829267,1.138905808,1.626721799,2.217914241,2.089054664,3.684250121,4.565115897,6.133491235,2.495153521,1.711353581,12.1833668,14.18829774,4.952042246,7.009704268,9.980614085,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.87728586560002,128.89293507001756,0.016,-0.0155,0.053094137,4.6102,1.44,116.1471498,2.53840317,2.320664587,2.038106982,1.802625217,1.196075061,1.124974132,1.155255487,0.881800237,0.747675116,1.055206506,1.640987908,1.42473647,0.546038726,2.80770467,1.417813553,3.205054508,1.009361406,7.504135142,6.721486471,7.17768111,3.281975816,7.009454209,3.401229484,0.0,26.88594589,0.0,27.25275796,0.0,0.0,44.30667352
alhic2302,158,stick1,128.8776020645,128.89325126891754,0.016,-0.0155,0.06210022,5.4236,1.42,83.12505154,2.214115159,2.013288337,1.666768354,1.444874556,0.962460514,0.665878693,0.808130111,1.184726985,1.27848709,0.751812667,1.227628207,1.015095074,1.633973143,1.0668966,1.81829275,2.397711342,2.588936357,6.415848073,5.028365136,5.113948359,11.22402932,11.98581647,2.907966237,4.059788402,0.0,0.0,11.65021361,0.0,0.0,0.0
alhic2302,158,stick1,128.8779971138,128.89364631821755,0.016,-0.0155,0.064117667,5.4958,1.38,70.83882225,2.20814506,2.034720744,1.540945537,0.793000095,0.582610581,1.003219751,1.304504159,1.147449841,1.114433826,1.019419892,1.019143874,0.786524285,1.808640662,0.51666348,1.467567178,1.990515379,2.507476109,3.106987493,4.174413308,3.962431382,4.076575496,13.54346664,11.26587117,7.86409631,0.0,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.87836037900001,128.89400958341756,0.016,-0.0155,0.028288217,2.4778,1.43,258.537139,4.764327367,4.932137565,3.243207575,2.537509631,1.584644157,3.248405023,1.576944234,1.182178806,3.367946328,2.640688599,2.309976905,1.782724677,3.074579261,2.342124084,3.326366744,3.759728036,6.630644333,9.389671124,15.76944234,6.735892656,15.39984604,8.770693563,12.7675311,17.82464804,50.46221549,17.96238042,51.15068486,0.0,0.0,83.15916859
alhic2302,158,stick1,128.8786768953,128.89432609971755,0.016,-0.0155,0.061394667,5.2624,1.43,117.8015645,2.394777009,2.095452056,1.187809396,0.974319461,1.521126878,0.673531034,1.725658573,1.0894018,1.551815502,1.368814625,0.886954448,1.642817028,1.416643644,3.237472429,1.839188743,2.078799487,3.055136769,2.163193202,5.812744668,3.103631003,7.095635581,2.020593101,8.824154583,4.106443876,5.812744668,0.0,11.78409897,16.16474481,22.17386119,0.0
alhic2302,158,stick1,128.8790468432,128.89469604761754,0.016,-0.0155,0.0625131,5.4756,1.41,91.42443815,2.04705159,2.347815734,1.505236233,1.626709146,1.01586024,0.881974355,0.802792658,1.069911113,1.397047379,1.194955477,1.567954409,1.210068815,2.086947319,1.589775108,0.90314174,4.083214608,3.000476757,5.84235057,7.849528208,2.032068915,2.787474506,5.953326898,2.888760005,8.065949471,11.41749558,16.25655132,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8793426612,128.89499186561756,0.016,-0.0155,0.06081999,5.2658,1.41,139.5623306,2.036887384,1.668367451,2.088637753,0.639291655,1.04413981,0.906526803,0.825140841,1.099695353,0.391619579,0.921165532,1.253469159,1.451047235,1.906705658,2.451047024,1.856566892,1.398961115,3.965148235,5.459082022,9.534960827,4.177275506,2.865072364,8.158741224,0.0,0.0,11.7353364,16.70910203,0.0,32.63496489,22.38337784,0.0
alhic2302,158,stick1,128.8796565144,128.89530571881755,0.016,-0.0155,0.05134194,4.3882,1.43,104.70077,2.757611203,2.752785383,2.336757309,1.339854343,2.182755329,1.521326373,0.977467109,1.302706138,2.164936918,0.90934881,2.545487264,1.718919822,2.541032661,1.935683971,2.932401328,2.900131974,4.697139921,5.820177083,10.42631583,6.185534052,6.787966038,4.832448478,3.517306574,9.820967144,0.0,19.79370897,0.0,0.0,0.0,137.4563123
alhic2302,158,stick1,128.8800445517,128.89569375611754,0.016,-0.0155,0.060466327,5.2886,1.41,100.4077293,2.003772403,2.037723962,1.711807004,0.692494737,1.235584601,0.835843264,1.01440415,1.437965613,1.050427025,1.389830047,1.260800613,1.251029408,0.958928923,1.369657237,1.244950548,3.517858853,4.874637913,6.589214175,8.115233203,2.10085405,8.645489918,8.206461133,14.93271983,0.0,0.0,0.0,23.93004066,0.0,0.0,38.90470463
alhic2302,158,stick1,128.8804297442,128.89607894861754,0.016,-0.0155,0.060764667,5.2084,1.44,146.4747317,2.464413253,3.071398237,1.780829824,1.476631613,1.905753172,1.13419019,1.83531576,1.761114518,2.351856778,1.383006314,1.433840438,1.867330729,1.431331217,1.362932547,2.477676277,3.500587007,2.20486573,2.185620902,3.670631521,4.181078717,8.603042627,6.124627027,2.971880749,12.44705682,5.873010434,0.0,11.90627494,32.66467748,22.40375684,77.42738364
alhic2302,158,stick1,128.880723874,128.89637307841755,0.016,-0.0155,0.050203767,4.391,1.39,160.3044963,3.416695007,3.284392983,2.952024486,1.846832118,1.711384566,1.098223395,0.999627339,2.398031795,1.107009182,1.673936504,1.952397147,2.260143747,2.598640602,1.649640006,1.874301261,3.38957838,2.66868285,3.306737084,2.665672904,2.530306702,8.677320652,7.413007916,14.38819077,20.08723804,0.0,10.12122681,0.0,0.0,54.23325407,0.0
alhic2302,158,stick1,128.8811067313,128.89675593571755,0.016,-0.0155,0.054980613,4.8088,1.41,169.3134854,2.773195027,2.900167742,1.882603252,1.57757656,1.630638676,1.838479739,1.31845615,2.068035909,1.877254948,1.868167782,1.98085359,2.293085638,1.581909677,2.108841493,2.738332003,2.708198268,4.386278387,6.038879777,2.434072892,12.70757195,7.923414362,11.28158021,9.853582861,13.75650821,6.490861045,18.48374102,0.0,18.05052834,24.76066988,0.0
alhic2302,158,stick1,128.8814297156,128.89707892001755,0.016,-0.0155,0.05942244,5.1448,1.39,74.22902188,2.497169302,1.433168991,1.543937923,1.207988467,1.005832303,0.773206091,1.407578733,0.787891279,0.668050063,0.785691938,0.916392404,1.273006508,1.463661948,1.393718298,1.583526075,2.147794698,4.058404131,1.117494717,3.753543288,3.206640301,2.932455694,12.52593868,3.039009221,0.0,6.005669261,0.0,0.0,16.70125157,0.0,0.0
alhic2302,158,stick1,128.88181342160001,128.89746262601756,0.016,-0.0155,0.03391168,2.8902,1.39,180.8311755,4.737014042,4.114257272,2.774766191,1.499345233,2.753891214,1.490352935,1.479875302,1.775055508,2.341208974,3.02883875,3.853841933,3.717753139,3.419642408,0.488434321,2.774766191,8.154287943,3.950790144,6.853536003,10.5235577,9.364835896,5.13845591,25.60697315,10.65033305,7.434422386,31.57067311,0.0,21.33426678,0.0,0.0,0.0
alhic2302,158,stick1,128.8821254862,128.89777469061755,0.016,-0.0155,0.062497117,5.4742,1.41,87.07365449,2.417881251,1.826545915,1.204496952,1.052845697,1.016120041,1.029233235,1.24910795,0.214036948,1.270367879,1.643483987,0.871308559,1.412107999,1.623596369,0.795090843,2.107869666,2.382484341,1.714996637,1.593775833,4.996431801,3.04888291,6.970468472,5.954849433,2.889498791,8.068012298,5.710207772,8.130354425,0.0,15.87959849,0.0,37.64052975
alhic2302,158,stick1,128.882498115,128.89814731941755,0.016,-0.0155,0.06080834,5.2196,1.43,125.159188,2.328317282,2.085858857,2.050352019,1.131271159,0.860044584,1.057817227,0.916998807,1.209896643,0.261129738,1.228456018,1.432810635,1.865989588,2.383838694,2.996298078,0.928461292,4.547494692,3.084595033,3.822089532,8.069589497,7.311632671,4.298431906,18.36068472,11.87898522,12.43811719,0.0,16.71230325,11.8977237,0.0,0.0,77.3717743
alhic2302,158,stick1,128.8828140134,128.89846321781755,0.016,-0.0155,0.062370577,5.4314,1.43,140.9911718,2.139036949,1.801200073,2.225296888,1.150889186,0.778609449,0.515660693,0.894030137,1.715769556,1.65482883,1.646818355,2.095383134,2.223528909,2.324129126,1.593407912,1.810411028,4.433590615,2.148095116,4.791028055,3.576120548,6.110137218,8.381532535,7.955907836,17.37216675,12.12657152,5.721792877,16.29369925,11.59971362,15.91181567,0.0,0.0
alhic2302,158,stick1,128.8831709959,128.89882020031754,0.016,-0.0155,0.06259512,5.4908,1.44,102.6341889,2.153112333,2.113160137,1.691171869,1.051197288,1.133885501,1.468031136,1.247152259,1.068509181,1.268378901,1.342563408,1.739888754,1.007069359,1.389475159,3.439999301,1.80391666,2.378754155,2.568467275,4.773841517,4.988609035,8.117624969,1.391911003,7.927368134,2.884974788,0.0,5.701267468,16.23524994,0.0,0.0,21.74860942,0.0
alhic2302,158,stick1,128.8835642032,128.89921340761754,0.016,-0.0155,0.05295906,4.5852,1.49,114.8142088,2.287819245,2.258154712,2.220984076,1.185990073,1.692883418,0.780814714,0.947619873,1.262927635,0.749582126,1.586846852,1.233880042,1.190308653,0.273715723,1.25105154,2.132144713,5.221497575,4.047743479,4.388577135,3.369315102,2.398662802,4.935520169,11.71222071,6.819809229,4.760540556,6.738630204,0.0,13.66113424,0.0,25.70583422,88.83936305
alhic2302,158,stick1,128.8839623246,128.89961152901753,0.016,-0.0155,0.0618111,5.283,1.49,95.2953736,1.982202444,1.876132589,1.902914346,0.82259199,0.846092101,0.8919911,1.262971299,1.406680977,0.899127029,0.906395104,0.880978864,0.611905894,1.172582868,1.33985873,1.826797772,2.75305895,3.901569071,2.685774189,8.660374625,5.137868735,5.63826473,6.020939924,11.68627273,8.157555938,0.0,0.0,0.0,0.0,22.0244716,38.05828693
alhic2302,158,stick1,128.8842859744,128.89993517881754,0.016,-0.0155,0.0559905,4.89,1.5,126.2952435,2.212580175,2.362427776,1.638573661,1.175196156,1.067484835,1.230899685,0.99590422,1.194550154,0.283599288,1.16739134,1.945125429,1.125862912,0.776688584,1.774975582,1.680588371,3.799073103,1.435721393,5.33696221,2.390170127,6.806382901,7.780501716,8.862477735,16.12642708,4.502795169,12.74757401,18.1503544,0.0,17.72495547,0.0,0.0
alhic2302,158,stick1,128.8846413133,128.90029051771754,0.016,-0.0155,0.051492,4.4136,1.5,173.4840031,2.405878006,2.533627485,2.649744146,1.684458301,0.798011228,1.33843488,0.866327588,1.688582664,1.079313887,1.450718,2.326563347,3.672665311,3.096655815,2.895064388,3.289337561,2.891680296,3.122300888,4.513612208,7.796948293,6.167507927,6.768184282,7.227548352,28.05645041,19.584693,0.0,9.868012683,0.0,19.27346227,26.43821985,0.0
alhic2302,158,stick1,128.8849743293,128.90062353371755,0.016,-0.0155,0.06059904,5.2848,1.49,186.7612551,2.673333788,2.511675722,2.212711637,1.727445392,1.602742234,1.13729011,1.10419918,1.32444594,0.524063282,1.232698921,1.976919104,1.040241354,1.196036058,2.186652249,1.242224077,3.861170125,2.210891973,7.122682277,5.152929504,1.048126565,7.188796742,0.0,11.92001346,12.48107658,11.77812458,16.77002504,11.93881665,49.13093273,22.46498982,38.8195024
alhic2302,158,stick1,128.8853321691,128.90098137351754,0.016,-0.0155,0.05908,5.064,1.46,108.4647909,2.419473015,2.116209355,2.070515879,0.80999348,1.770409054,1.010994081,0.849442412,1.24529124,1.881382217,1.106344361,1.106044807,1.49378264,1.962860851,2.242874528,2.86686814,2.880325018,0.907094997,3.37191585,6.040479372,5.375377762,8.848358456,4.199513876,18.33974371,4.267328249,12.08095874,17.20120884,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8857179466,128.90136715101755,0.016,-0.0155,0.049307393,4.3126,1.48,147.465681,2.760958803,2.351895146,2.099212197,1.031190503,1.212171353,1.025005955,1.017799853,1.220813154,0.966114704,1.136244986,1.987890338,2.301231552,1.76392136,2.68740686,1.145024835,4.313998129,4.347516169,4.040221454,6.332976863,3.864458817,10.6020818,5.031847418,7.324878922,15.33930731,7.237687843,10.30522351,44.01860121,0.0,0.0,0.0
alhic2302,158,stick1,128.8861081623,128.90175736671753,0.016,-0.0155,0.0531254,4.6196,1.44,75.11978261,1.947526382,1.8417962,1.992626993,0.844483315,0.703159525,0.778369919,0.629768531,0.377691991,2.391152392,1.933406816,1.640022216,1.186581699,0.545717393,0.935350796,1.062734396,1.201188147,2.521918538,2.499906365,4.198456874,2.391152392,4.920066649,7.005329272,3.399227922,9.491269823,0.0,0.0,0.0,18.68087806,0.0,44.28059985
alhic2302,158,stick1,128.8864481944,128.90209739881755,0.016,-0.0155,0.054915597,4.7822,1.5,88.0450031,2.404628543,2.309682901,2.22752889,1.307126328,1.088379501,0.501997196,1.32001712,1.339725158,1.445751924,2.210448591,1.784878919,2.295800509,0.79189128,2.111338231,1.713483762,3.486091638,2.439706372,2.418411775,10.56013696,2.313203078,11.10591327,11.29493691,6.576832595,0.0,12.99709165,0.0,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8867442571,128.90239346151753,0.016,-0.0155,0.064127,5.4966,1.49,128.393587,1.995532939,2.203959985,1.870875817,1.35256798,1.106798992,0.788129365,1.043451436,0.938685957,0.742847751,0.728051086,2.207823677,1.966024526,1.13023589,1.808058988,2.054295015,2.321929949,2.924963019,5.695314694,4.173805745,6.933245675,5.434642897,7.737997406,8.448173612,7.862951734,11.13014865,0.0,22.56400043,0.0,21.22907382,0.0
alhic2302,158,stick1,128.8870819793,128.90273118371755,0.016,-0.0155,0.062284767,5.4556,1.46,97.83883077,2.426124632,1.774589955,1.963980675,0.912375861,1.079559891,1.254044151,0.984788031,1.288600035,1.274698996,0.749585084,0.874279147,1.214504877,1.163665544,1.329669297,1.510754366,3.073637626,2.581265467,6.396838234,5.01346634,4.079036788,2.79769327,15.93373745,14.49675039,4.047759451,11.45935163,8.158073575,0.0,0.0,0.0,37.76885914
alhic2302,158,stick1,128.8874765811,128.90312578551755,0.016,-0.0155,0.0544284,4.652,1.42,132.002793,2.501188381,2.729847022,1.90170355,1.208924392,0.686326092,1.266226618,0.51224338,1.720367392,1.312823757,1.029339066,1.800855634,1.621445391,1.597959233,2.434556722,1.037292845,5.080538898,2.461544545,5.490133507,9.015483494,4.667817803,1.600760564,2.279207912,9.953554196,13.89607739,6.556715268,9.335635607,13.29234054,0.0,25.01188381,0.0
alhic2302,158,stick1,128.8878217946,128.90347099901754,0.016,-0.0155,0.060617247,5.3018,1.44,123.4552265,2.111074781,1.913082917,1.203043126,0.937474411,0.801130421,0.985355383,1.28784545,0.882698758,1.178788225,1.540410843,1.077995633,1.247914695,1.673947552,2.185995478,0.931388227,1.403640147,2.210227921,3.286404437,2.943646742,9.430305798,4.311982532,10.23253667,2.979108307,4.159109277,11.77458697,0.0,11.93523078,16.37205868,22.45824236,0.0
alhic2302,158,stick1,128.8881599402,128.90380914461755,0.016,-0.0155,0.06142661,5.2878,1.45,122.9172257,1.950285061,1.592895324,2.06801136,0.973812791,1.033828381,1.047170104,0.816992142,1.41548587,1.2925071,1.672125655,1.241090494,1.436717383,1.651891447,1.617894432,1.225488213,2.07771846,3.053548023,3.783619506,5.083506662,5.170028399,7.091945678,6.05862703,14.69927635,0.0,0.0,16.54409088,0.0,16.15633875,22.16233024,0.0
alhic2302,158,stick1,128.888546438,128.90419564241753,0.016,-0.0155,0.039517353,3.4766,1.43,165.4299866,3.100463547,2.751144654,2.857387205,1.286657922,2.457771903,1.511475979,1.128844328,1.692508601,0.602730114,2.126607947,1.929177318,2.233263893,1.100457862,2.09574111,2.857387205,4.306199371,2.712285511,5.04114703,13.54613194,6.429121211,2.204774078,12.55687737,27.41863933,0.0,18.06150925,0.0,18.3079272,25.11375473,0.0,59.52890011
alhic2302,158,stick1,128.8889021601,128.90455136451754,0.016,-0.0155,0.05585118,4.8356,1.43,110.1668561,2.266848864,2.40076357,1.811139118,1.392332697,1.003263433,1.398499501,0.89854964,1.317282937,1.42153361,1.337489579,1.364984262,1.354405634,1.03816803,2.07597044,1.010868345,1.904274919,1.43930278,2.972375105,4.792264747,6.823361329,6.239928056,6.663438798,12.93332338,13.54208199,6.389686329,0.0,0.0,0.0,24.37471897,0.0
alhic2302,158,stick1,128.8892006083,128.90484981271754,0.016,-0.0155,0.06102037,5.2378,1.43,78.34518585,2.052508484,2.494333245,2.043227576,1.323399465,1.346802524,0.828254103,0.822431226,0.767258905,1.3011119,1.224187451,0.535436996,0.619835252,2.137999924,1.900109729,0.925235129,4.18310153,3.952127396,2.176462149,6.579449805,6.245337119,7.139159944,4.065974687,2.959427206,12.39489795,0.0,8.327116159,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8895193982,128.90516860261755,0.016,-0.0155,0.06278025,5.499,1.43,69.32366472,2.233501015,2.424411141,1.611243295,0.95281587,0.952035229,1.317331909,1.065835358,1.49150162,1.13817477,1.78480584,0.867379035,2.209019242,1.154481496,1.846845126,0.899298583,2.371739549,1.280446616,3.173176093,4.263341433,1.011710906,6.93903228,5.927993592,8.629402228,0.0,5.684455244,8.093687251,0.0,0.0,0.0,0.0
alhic2302,158,stick1,128.8898835197,128.90553272411753,0.016,-0.0155,0.05187046,4.4524,1.43,109.4459235,2.493305391,3.143926872,2.539707117,2.075794842,1.800428946,1.32866932,1.505011625,1.031546054,1.530627057,1.800166493,1.679700474,0.729173723,1.956221165,2.235287651,1.814076512,5.331080607,1.549759895,3.200485536,4.300033214,6.122508228,5.039101423,7.17481433,6.962935863,14.58134859,27.52021257,0.0,0.0,0.0,0.0,0.0
