Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
17.76234181,0.051063177,4.3706,1.82,61.42997739,2.639364286,1.916178472,1.566342733,1.347168856,1.243647124,0.989761607,1.092003648,0.916872497,1.088377855,2.377214094,0.639845888,0.987602127,0.851634876,1.297500819,0.368551231,2.082831665,2.099014434,0,2.620808756,4.975441622,8.531278501,4.858829709,0,0,6.988823348,9.950883244,0,0,0,46.06890391
17.79726957,0.06220322,5.3778,1.84,128.7585602,2.670047172,2.388641708,2.117828891,0.961654694,1.26113769,1.181824158,1.075722611,1.612861691,0.893459063,1.050794876,1.050510363,0.608048529,1.864305723,1.597694948,1.512734922,3.077667078,3.015424339,3.736380846,5.73718726,4.08438429,1.400680483,3.988656533,5.806302088,24.3183957,5.73718726,8.168768579,0,15.95462613,21.88563255,37.81837305
17.83272046,0.07550214,5.3802,1.88,60.68246404,1.388364288,1.295938894,1.183968216,0.713042262,0.791620074,0.365121777,0.886245214,0.708678831,0.525775359,1.360398665,1.009719482,1.001894156,0.575972842,0.658138765,1.744795266,1.972108364,1.41959347,4.837259519,1.181660286,2.523721724,2.307930246,3.286095994,2.391791055,6.678320719,0,6.729924596,0,13.14438398,0,0
17.86769901,0.05716189,4.9066,1.94,80.80311996,2.238686313,2.028726116,1.687302637,1.151113449,1.372362341,1.044918744,1.365693914,0.819049585,1.250044332,1.143468574,1.143158968,1.323349401,1.521544587,1.159067931,1.316919131,2.60485442,2.812599746,3.48506301,3.121586089,3.333451551,4.572635873,4.340431708,0,4.410521642,6.243172179,0,25.31339772,0,0,82.30744571
17.90291737,0.057222617,5.0122,1.97,102.9834564,2.307682153,1.963242748,1.76773211,0.83628498,1.044499765,0.802930646,1.656582718,0.818180381,1.803703403,1.46861368,1.141945807,1.101620846,1.51992987,2.026216302,0.986641178,2.973817207,3.277884069,1.160454846,3.118273352,3.329913975,4.56778323,8.671650975,3.155838611,8.81168208,6.236546703,0,12.64326712,0,23.79053766,0
17.93364515,0.058390027,5.0192,2.01,69.94395862,1.632042022,1.706766231,1.530948676,0.922010483,0.511808378,0.786877403,0.668484412,0.572730175,0.815834492,0.319833606,1.119114529,0.863676638,1.241284532,0.851016655,0.322304984,0.728590188,2.294534508,1.705880266,0,2.175558645,2.984305411,6.373706966,0,4.317753687,6.111857481,0,12.39048634,16.99655191,0,40.28812305
17.96604915,0.051299747,3.6818,2.03,83.84890143,3.529461028,3.108260987,2.384535715,1.224351454,1.383548723,1.074760689,1.195664632,1.303777596,1.392889853,0.728077389,1.486088854,1.474571665,2.825691806,1.291517363,1.834258242,2.487871965,1.567001084,6.472182332,7.826168501,2.476248627,5.095161785,4.8364231,7.04039902,0,0,19.80998902,0,0,0,0
17.99897742,0.063893973,4.5208,2.07,62.58726267,2.471553771,1.701536932,1.251799372,1.170259404,0.643115336,1.006732032,0.698171327,0.837430598,0.869816475,0.87684762,1.193163889,0.789277913,0.907486364,0.259236161,0.589082057,1.664570158,3.774382205,2.598220902,2.094513982,1.988151944,1.363615874,1.941554632,2.826328269,0,5.585370618,7.952607774,0,15.53243706,0,73.63525717
18.03589784,0.078224133,5.483,1.96,84.35549321,1.914361252,1.714119065,1.383352247,1.03234541,0.764073786,0.411152587,0.784122369,0.684018679,0.913463576,0.358107377,0.97458391,1.289374513,0.926550846,1.058728789,1.443497997,3.535042085,1.712744206,5.942281746,1.710812441,4.059838117,1.113810183,1.585874264,9.234252161,3.222966394,0,6.495740987,0,12.68699412,17.40328411,0
18.06821798,0.06235555,5.4618,1.84,69.52851108,1.986727249,1.481989367,1.320409495,0.815409627,0.658982146,0.736835656,0.804821025,0.321784318,1.01860161,1.497468374,0.873286703,0.606563112,0.464937841,0.796895948,0.603615769,0.341127618,1.718890217,2.662323674,2.861585868,1.01860161,0,0,2.89605886,0,11.44634347,32.59525153,0,0,0,0
18.10656518,0.053180197,4.5518,1.87,48.0148364,1.971118601,1.396959912,2.034808771,1.181058427,1.334626486,0.604775025,0.52426635,1.006140851,1.492930348,1.404665193,0.409583086,0.71121543,0.817732631,1.55731169,1.415519145,2.399900895,3.527047948,2.497330471,3.355304641,5.971721394,3.276664688,2.332703669,6.791450743,0,0,0,0,0,0,0
18.13663126,0.057674307,5.0444,1.9,103.7657641,2.077171045,2.104953208,1.509159181,0.881593879,1.230629427,0.637313843,0.773462964,1.275642668,1.376597902,0.485703961,1.32183612,1.530190538,0.754013089,2.29754001,0.652609376,2.950527053,2.323008959,2.302732937,3.093851855,1.101278321,4.532009553,2.150934221,6.262245825,4.371335652,0,8.810226571,12.54424838,34.41494754,0,0
18.16830128,0.050615733,4.376,1.97,77.7056538,1.640651243,1.610931249,1.487236904,0.88635511,1.32844338,0.181547474,0.660994179,0.528558659,1.411713155,1.106874775,1.291004257,0.996332535,1.145551111,1.308970733,1.115427678,1.680995126,0.529392433,2.623858568,2.643976718,2.509712275,5.164017027,4.901781788,0,0,7.050604581,0,14.29359569,19.60712715,0,0
18.20893008,0.052787793,4.5836,1.87,106.4942998,2.372609636,2.128179265,1.693424338,1.529791641,1.273781904,0.870386687,0.739428951,1.267025124,0.902416917,0.88444182,1.237883288,1.910672856,1.647622657,1.568888122,1.426041548,2.417740798,1.522828548,2.515894627,2.535184974,2.406445113,3.301022102,0,20.52580701,4.775985829,0,19.2515609,0,0,25.78923517,0
18.23915695,0.05208588,4.5096,1.84,37.00700447,1.594343147,1.321945699,1.309765963,0.5742249,1.219228182,1.146750911,0.749393552,0.385229896,0.762148298,2.330537629,0.627282549,0.726157961,0.556608716,0.954018347,1.083944245,4.492257841,2.057800404,0.637449754,2.569349323,1.219437276,0,2.38171343,3.467069061,4.840347383,0,0,0,0,0,0
18.26929334,0.052685633,4.6148,1.73,82.61022638,2.144657065,1.960345754,1.384156502,1.419220353,0.921737432,1.220904173,1.693400547,1.142533753,1.356250121,1.240619514,2.06713934,1.196486089,1.650817477,1.257544218,1.78600839,2.422428914,2.542968977,2.520773068,6.77360219,3.61666699,3.307422944,4.709201809,3.427601258,4.785246698,6.77360219,19.28889061,0,0,0,44.65020975
18.30915474,0.054020863,4.6106,1.72,85.80329568,2.167249448,2.750441154,2.482155833,1.55023857,0.691503777,0.510311643,0.516107775,1.238104248,0.44090926,1.209955206,1.008022999,0.933530099,1.073342889,0.613230791,1.045118245,1.96879492,1.488068752,3.073084115,6.606179526,2.351516052,1.612836798,4.592804789,0,4.666970081,6.606179526,9.406064208,0,0,25.20057497,43.54659355
18.33946441,0.0545708,4.808,1.78,53.60900646,1.870996233,2.025440736,1.551879116,0.986538894,0.821442186,1.010337966,0.817450728,1.470752719,0.727443335,0.342217684,0.798291726,1.386183689,1.859421003,1.214101929,0.689724051,1.94895441,1.964097006,3.65053817,1.634901455,2.327818673,6.386333809,2.273260423,0,0,6.539605821,9.311274694,0,0,0,0
18.37178347,0.050535467,4.307,1.77,109.9576348,2.397539088,2.115464574,2.001648814,1.834710053,1.330553378,1.091014978,1.324088104,1.323495454,0.942636941,0.923860708,1.077545658,2.245308825,0.286842654,1.638812252,0.744799559,5.05099527,2.120933118,3.28503263,2.648176208,5.02739702,1.724073052,7.364351104,10.72031318,4.988847824,7.061803222,10.05479404,28.63259709,0,0,0
18.40332497,0.0483018,4.237,1.75,48.20280564,2.592963971,1.838157796,1.655889339,1.424185461,1.39208344,0.856100876,1.731648982,0.830819478,1.150599578,0.773266951,1.578325895,1.04406258,0.900322186,0.68583897,1.168863063,3.082667764,3.328520207,2.062167335,0.923546124,6.574854729,0,0,0,5.21955192,7.388368991,0,0,0,0,48.70262762
18.43323064,0.062938117,5.387,1.79,93.5083069,1.643886464,1.554640733,1.158680396,0.76034075,1.068353161,0.584012296,0.974565112,0.850148863,0.883026592,0.741803767,0.865203402,1.802845959,1.151585728,1.315866224,1.196057183,2.027820474,1.702979856,2.110144577,4.252647762,2.018346496,4.15297633,3.942083001,0,8.011480682,11.34039403,0,0,15.768332,21.63008505,37.37678697
18.47063281,0.05785728,5.0752,1.77,45.37312522,2.329427253,1.941707028,1.870318318,0.827111382,0.774781622,0.714710635,0.867394003,0.924806149,0.960571093,1.452503776,1.505892366,0.653721994,2.755971266,1.431421282,0.325272751,2.573546524,1.389397474,3.443175835,2.313050674,4.391182139,4.517677097,4.288263807,3.121220753,0,0,0,0,0,0,40.65909388
18.5028284,0.064174213,5.4928,1.8,87.92118145,1.845570625,1.891752318,1.75952885,0.792301348,0.873145827,0.715954122,0.434451568,0.833773654,0.866018106,0.873018546,0.848538219,1.964578111,2.032927864,1.290520563,1.466274042,3.646062658,2.922811107,4.138999723,0.695122509,5.938409869,5.430644599,9.665380646,2.813986081,11.78575037,11.12196014,0,11.27369999,0,0,0
18.5404446,0.059302733,5.1944,1.79,53.50360885,1.974220742,1.863825073,1.943735101,0.907820157,1.007862645,0.542336803,1.034308021,0.902264791,0.669398568,1.41710024,0.918242206,0.850384107,0.733308225,1.396531615,1.586722532,1.793441808,3.162908234,2.239500916,3.00889606,1.071037709,1.469187529,6.275611575,0,0,0,0,0,16.7349642,0,39.66806329
18.57988944,0.06250625,5.475,1.84,57.26503005,2.003716862,2.203130249,1.54303622,1.100541487,0.896445501,0.441035505,1.159716473,0.749019854,1.016145804,0.896314823,0.871181244,1.210201426,0.695725342,1.05996622,2.107561667,2.382136215,1.286059533,1.062361969,1.427343351,1.016145804,2.787779982,1.984659773,5.778153163,0,5.709373404,0,0,15.87727818,0,0
18.61284903,0.061362,5.2596,1.84,60.39171144,1.508625265,1.889863744,1.610146871,1.121063872,0.669652132,0.898519459,1.635704758,0.544990877,0.776320813,0.913028885,1.064911952,0.410922899,0.472465936,1.079731977,0.920083926,1.73325513,3.056763201,1.6232586,2.90791957,3.105283252,4.259647808,2.021668784,5.885901472,4.108629982,0,0,0,16.17335027,0,0
18.64215283,0.06337608,5.4792,1.92,100.5725352,1.568084482,1.886985609,1.150673282,0.519121886,0.884141881,0.507479396,0.967830335,0.949808104,0.751649482,0.589341998,0.34368975,1.392523462,1.601078698,1.045418296,0.890843831,2.013807126,3.805225504,1.571671744,1.407753214,1.00219931,5.499035993,7.829682108,0,0,0,8.017594478,11.41567651,0,42.9612187,0
18.67990531,0.060186383,5.2718,1.93,60.36563207,1.945235446,1.204236455,1.133484171,0.646021739,0.558599239,0.992409363,0.64853245,0.777890607,0.527656424,0.620575345,1.628569211,0.837898859,0.722541873,1.651233465,1.563426442,2.827377102,2.22605054,2.758276005,6.670619486,4.221251394,2.895234152,0,9.001305598,8.377767161,5.929439543,0,0,0,0,0
18.71290308,0.053507673,4.5668,1.9,130.4557621,2.467900452,2.133410893,1.27496317,0.838450097,1.32645833,0.686941363,1.354750137,0.749987315,0.593517338,0.698034194,1.831843634,1.8849671,1.083637279,1.54778066,1.758569889,3.180284088,1.001560507,6.205115889,3.334769568,1.187034675,3.256610906,2.3184271,6.749885832,0,20.00861741,18.9925548,0,18.5474168,25.4422727,0
18.75043249,0.058831343,5.1682,1.9,44.38268986,2.128879268,2.032755741,0.839704031,1.42347975,1.142930487,1.015267151,0.568688444,0.909494247,1.349524336,1.269737643,1.110719618,1.71439573,1.478367812,0.84463285,0.31988725,1.807811878,2.277322317,1.693083798,3.791256296,3.238858406,0,4.21726355,9.208629253,0,0,0,0,0,0,0
18.78226202,0.05899374,5.0422,1.9,51.63828188,2.007637472,1.812158196,1.076647516,0.912575074,1.139784253,0.389412441,0.945204952,0.680242959,1.480390335,1.42452263,0.553831027,0.85483819,0.982865462,1.96538478,0.638013343,1.442268299,2.725264025,2.251230819,3.024655848,1.076647516,1.476882738,10.5141359,0,0,0,0,12.26368811,0,0,0
18.81222291,0.05930736,5.2024,1.88,88.83828233,2.111792316,1.772023296,1.269278999,1.159901929,1.133757022,0.619765136,0.846185999,1.127743005,1.070954155,0.629773195,0.550902343,1.27547665,0.488834013,1.117138135,0.31731975,1.793301899,2.259043921,1.679494656,2.256495998,4.283816621,7.345364577,8.366829338,12.17962446,4.250969069,0,0,12.19883718,16.73365868,0,0
18.85027742,0.056637,4.8546,1.88,81.37657775,2.139250961,1.919557098,1.744475031,1.056165025,0.791474782,1.054602651,0.689175321,1.417097524,0.700905146,0.824332716,1.53833777,1.558215978,1.535645679,0.877357296,0.332280958,0.751141489,2.365554869,3.517361237,3.93814469,8.971585873,3.076675539,4.380657164,3.188469429,0,0,8.971585873,0,0,24.03652765,0
18.88251199,0.05101195,4.4682,1.88,129.7990361,2.215022476,2.344347764,1.383455002,1.876204098,0.512604237,1.44109896,0.874480199,1.704473138,2.178941628,0.915231275,1.494472996,0.988593887,1.420816827,1.623504727,1.106764001,1.667938611,2.101122284,3.90521806,3.497920794,6.225547507,6.831876551,2.431854495,3.540059595,0,0,9.960876012,14.18257542,0,53.37403556,0
18.91270408,0.052113707,4.5448,1.9,99.74765135,2.220439435,2.433862849,1.67018842,1.492187546,0.645129086,1.498796619,1.06999058,1.155072594,0.457044804,0.716705604,1.880842816,1.451540443,1.668934525,1.271345252,2.166730924,2.857183097,2.056701619,5.096875048,3.423969855,6.093930723,1.671860281,7.141325067,6.930435566,0,0,9.750289157,13.88273593,19.04353351,0,0
18.95065325,0.06291804,5.4396,1.96,67.6167962,1.68768499,1.727929786,1.607714686,0.760583369,1.187437849,0.876297975,0.886250989,0.956722656,0.883308359,0.742040471,0.692383586,1.001900685,1.15195319,1.579543328,0.897329127,3.380779226,0.851761632,2.638522386,2.836003166,3.028485803,6.923835855,11.83002267,5.740335938,0,5.672006333,8.075962142,0,0,0,37.38871362
18.98457754,0.05966897,5.1218,1.96,35.1629683,1.482985094,1.366513726,1.064463885,0.601498754,0.688652647,0.924013789,0.841057885,0.784636006,0.798347914,0.15648915,1.277648696,0.845164613,0.971743094,0,0.94619012,2.138920808,0.449070702,1.669316467,3.738035043,1.064463885,7.300849693,0,6.052906329,0,0,0,0,0,0,39.42458834
19.01698166,0.059184,5.184,2.09,76.40484021,2.047187697,1.714485193,1.152681684,0.859105767,0.694295657,0.621056942,0.471083191,0.678056168,1.207334695,0.946628792,1.10410123,1.065112655,1.224632281,1.679199958,0.635962308,3.594079525,2.263752553,6.170982789,4.522398638,6.439118373,2.944269947,0,3.051252755,8.519659128,6.029864851,0,0,16.76853743,0,0
19.04859474,0.05724111,4.9134,2.16,57.03232425,1.807496711,1.677713691,1.150709485,1.045018493,0.5873413,0.802671237,0.681901917,0.817916045,0.693507949,1.468139203,1.331839682,0.440505975,0.759719407,0.289365954,1.643870693,2.229642324,3.744942922,2.900199821,4.67589886,0,6.088409974,2.167212339,3.154819029,4.40441761,12.46906363,0,0,0,0,0
19.07615504,0.0500664,4.3536,2.1,118.3280608,2.746293691,2.786726748,2.067388138,1.07529634,1.343019188,1.193006294,1.447867787,0.935126597,0.792890337,0.932516259,1.305169279,1.762712684,2.026710362,1.323332885,1.50355501,3.398878331,1.605602933,4.642133642,4.454977806,5.074498157,8.701128527,12.38891152,3.606916876,5.035587798,7.12796449,10.14899631,28.90085279,0,0,0
19.11414531,0.074480187,5.2328,2.05,91.40629041,1.334301806,1.970580987,1.073875339,1.164553027,0.652016631,0.67857472,0.37433563,0.718402715,0.746185438,0.877586748,0.438674566,1.354188387,1.362376979,0.889558908,2.526765503,0.856786263,1.798839894,4.457847501,2.395748032,3.411133429,1.169798844,8.327962473,4.849218326,0,4.791496065,6.822266858,9.713735428,26.64947991,0,0
19.14581585,0.05842031,5.0874,1.83,57.57877271,1.701104421,1.736897522,1.973094706,1.228710053,0.767314608,1.179704264,0.57268962,0.801406605,0.679509656,1.438505164,1.118534414,2.158072334,0.496256435,1.417625855,0.966413733,3.27695629,0.917338036,3.409991977,4.581516959,4.348861801,0,0,0,4.315515493,6.108689278,0,12.38406349,0,0,40.26723889
19.17601389,0.04668072,4.0948,1.83,116.0036013,2.158073064,2.794762944,1.511817671,1.345500229,0.880260505,1.279533185,0.597261302,1.719342642,0.510238464,1.200180255,1.399831176,2.430719348,0.621058432,2.12896824,2.015756894,2.734045266,0.574018272,5.690080427,5.733708499,0,5.599324706,5.314983998,3.868520946,16.20243344,7.644944665,10.88508723,0,0,29.16314951,0
19.20649738,0.05712,4.896,1.78,83.43715889,2.192661539,1.712992994,1.482620533,0.837787374,1.111774734,1.045685055,1.464316576,1.405114714,0.694978375,2.288614315,0.571998662,1.103599919,1.268883699,2.02985642,1.647356148,1.48957985,1.876441612,1.162539615,4.685813043,0,3.050659533,4.343614843,0,13.24126854,0,8.895723198,0,0,23.8332776,82.36780739
19.24356669,0.05113812,4.4858,1.78,72.61164938,2.18293631,1.807071947,1.380041687,1.111247688,1.241824548,0.808618176,0.981362977,1.438688134,1.086782828,1.643351724,1.277816376,0.986154788,1.133849065,0.971699491,1.472044466,0.415955852,3.143907467,3.246319125,0,1.242037518,1.703755169,4.851709054,0,4.930055171,0,0,14.1475836,19.40683622,0,46.00138955
19.27586859,0.048192667,4.1308,1.73,86.37436972,2.514091148,2.744681328,1.610826221,0.868858602,1.162696535,1.334728166,1.157046892,0.971484367,0.823717954,1.743790569,1.807885769,3.139280646,0.60157399,1.031088101,0.781006652,2.64827017,2.224038475,4.133674315,6.479462598,6.58974363,3.615771539,2.574118605,0,10.46274342,14.81020022,10.54358981,0,0,0,48.81291578
19.31411645,0.058551517,5.1286,1.78,86.97477591,2.115802926,1.640165778,1.727611216,1.021630556,1.212192323,1.020119268,0.476171911,0.799610752,1.084779136,0.956854436,0.930023264,1.076618181,1.485433158,1.980228785,1.285664161,2.543032363,2.288205989,1.701175305,10.66625081,4.339116542,7.440186115,4.237418498,3.084212901,8.61168992,0,0,0,0,23.25058161,0
19.34583164,0.044447667,3.8098,1.8,62.80163,2.205238163,2.038313885,1.640697193,0.740194315,1.26066115,0.723593772,0.878174842,1.203815011,1.250370038,1.680636507,1.9602117,0.850946276,1.95678133,0.372654621,0.846811455,2.871403858,1.205713966,3.734968997,5.018141953,5.715977319,1.9602117,5.5820091,0,5.67214821,0,11.43195464,0,0,0,0
19.38468741,0.04548372,3.9898,1.73,83.47179399,2.09514475,2.031721725,1.603324485,1.117879447,1.396204461,0.909143168,1.716342579,1.029344616,0.872777441,0.821177019,0.957780457,2.217501203,1.593507235,2.184996529,0.827522315,1.402998716,1.178249546,3.649891807,3.923068752,8.378663438,0,2.727429505,0,0,7.846137504,11.17155125,0,21.81943604,0,0
19.4159527,0.062638333,5.369,1.79,87.20756936,2.260294957,1.967065153,2.028006183,0.572984771,1.371651301,1.246965607,0.71216678,0.960994828,0.633751932,0.894424795,1.043213057,0.402549838,1.388516579,1.586596658,2.103117523,1.697937918,2.138912771,4.240487207,4.273000681,7.098021639,2.781901485,1.980474788,0,4.024911576,0,8.11202473,0,31.6875966,0,0
19.44566201,0.06256105,5.4798,1.77,46.70050085,1.370908568,1.79571614,1.015255716,1.051769757,0.955370948,0.440649182,0.713046539,0.427636431,0.634534823,0.746274751,0.696334511,1.209141357,1.621937159,0.794278312,1.804899051,0.340007085,1.713244021,2.122862797,2.139139616,4.061022865,2.785338042,3.965842642,2.886545911,0,11.40874462,0,0,0,0,0
19.48413666,0.048883413,4.1662,1.8,108.3756797,2.784905398,2.557629268,1.780557115,1.223687432,0.993431454,1.127886686,1.026627526,0.547289609,1.624156828,1.910166612,0.445584864,0.257910089,0.593073454,2.710715518,2.309911933,5.656839089,2.740764647,4.754474042,6.387904605,1.299325462,3.564678909,5.075490087,3.694204859,5.157449853,0,0,0,20.30196035,27.84905398,0
19.51576751,0.0623806,5.4244,1.8,77.398152,2.160516648,2.033286224,1.847830966,1.006866228,1.077901397,0.736539767,0.625720539,0.428873466,1.018192573,0.898120224,0.87293602,1.01053256,2.091380116,1.327626569,0.905060065,1.704953163,2.147749959,5.322509145,1.430218374,4.072770293,4.190092894,3.977314739,8.684687695,8.083082014,0,8.145540586,11.59784978,0,0,0
19.55418796,0.06451584,4.5648,1.81,53.65258605,1.856899017,1.965991834,1.567898006,1.158979301,0.752719338,0.640946678,1.123592714,0.622018968,1.107555859,1.302593559,0.506427005,0.390835041,1.123423905,1.540424341,1.166807818,2.307935568,2.90733413,2.058541369,3.457208351,3.937976387,1.350472012,5.768520099,5.598170715,3.907780677,5.531533362,0,0,0,0,36.46274433
19.58595624,0.06212171,5.4894,1.88,60.3667771,1.753147898,1.779247888,1.47685179,0.722187362,0.901994594,0.517726489,0.718089379,1.507312734,1.278044818,0.75155259,0.876573949,0.405897567,0.933375941,1.333159405,0.605887914,1.027235097,1.294020378,2.137876205,5.744715033,8.179486834,0,1.996945028,8.72088082,4.058383984,0,0,11.6461834,0,0,37.8679946
19.6157231,0.06020608,5.1312,1.84,86.50227808,2.19332684,1.986340099,1.641060709,1.043232169,0.806601598,1.29734152,0.555703097,1.221999613,0.923096649,0.775465402,0.904464676,1.675249474,0.722305491,1.650693258,1.562914961,3.886371656,0.890128911,3.860323074,2.963749852,4.219870394,7.235717411,2.060483591,2.999453595,8.37502634,0,8.439740788,0,0,22.61161691,0
19.65420443,0.044710003,3.8822,1.85,131.3458943,3.532037105,2.877422745,2.683373844,1.605493556,1.00261136,0.513820053,0.748304689,1.346345557,1.065457262,1.461928427,1.461532595,0.56396889,0.972649942,1.481872257,2.525528324,3.330315158,5.393877388,3.713054006,3.990958339,2.841219365,5.84613038,8.323884857,16.15614669,11.27773358,0,0,16.18163216,0,30.44859573,0
19.68557384,0.055441347,4.7932,1.77,99.92663894,2.578264677,2.157049893,1.400218714,0.755259666,0.808543803,1.160219105,0.402307509,1.085744088,0.85922512,1.684220706,1.375074494,1.819223556,1.568763559,0.597518978,0.678893922,2.302022033,3.866513039,0.598869497,6.436920147,3.436900479,3.143027415,2.237565416,3.257232263,0,6.436920147,18.33013589,13.04948151,17.90052333,0,0
19.72329681,0.0565399,4.9524,1.79,70.59824983,1.733602125,2.499709798,1.373012883,0.687686254,0.924973045,0.731363397,1.282095083,1.182942672,1.123374177,1.486347122,1.733602125,0.66895372,1.28190246,0.585909363,0.665703216,1.128647217,2.369617405,1.761700926,3.944907947,3.370122531,1.540979667,6.582270569,3.193945215,4.459041366,6.311852715,17.97398683,0,0,0,0
19.75559955,0.046532387,4.0346,1.75,73.11576878,3.071891987,2.258513501,2.325510003,0.964135242,0.963345327,1.184872624,0.958664349,1.2936176,0.511864973,1.204006122,1.170244566,2.167526986,0.623038207,1.779795705,2.022182611,3.65701427,6.910177141,1.427054737,5.751986093,1.364973262,7.489565225,0,7.761705599,16.25408265,0,0,0,0,0,50.55456527
19.78605989,0.04106755,3.5454,1.78,71.85402751,2.950279641,3.529727822,1.947582354,1.60223389,0.909614307,1.342542983,1.493570781,0.977172396,0.966630948,1.818963421,1.060774702,1.534974144,1.411891129,1.613305726,1.374764014,1.553869193,5.872283006,3.233904277,7.603633067,3.093219032,6.364648214,9.062165133,4.397275783,6.139001546,0,0,0,0,0,0
19.81601626,0.040656,3.52,1.74,75.73876638,2.544842534,2.317547914,2.198743949,1.544886842,0.826939884,0.904088795,1.234382568,1.151574731,0.976415899,2.067048348,2.678781615,1.550512283,2.852366663,1.222227596,0.925786926,1.569598602,1.977242195,4.89996036,4.388915797,0,12.85815175,3.051299683,4.44178825,0,17.55566319,0,0,0,0,0
19.85320915,0.0586063,5.0962,1.76,204.4235694,130.4996663,1.916890969,1.244322913,1.224810681,1.147319245,0.705576249,1.046598962,1.369479945,1.761118317,0.637306665,0.743323126,1.505856509,0.989363081,1.13050156,1.926693543,3.629507452,0.914426818,2.266113466,5.328140168,4.335060472,5.946585009,6.350186238,6.162659751,4.301819991,0,17.34024189,0,0,0,0
19.88530714,0.054403173,4.6832,1.78,236.2375923,105.464301,2.364744051,1.253976719,1.209484968,0.961302076,1.351268016,1.024961814,1.598224758,0.875621674,0.858180308,1.201127125,1.390454788,0.532900068,1.826764217,1.383698448,1.954959514,5.910446302,3.051488485,4.919816705,2.334991132,6.406011335,4.560529554,0,13.90252098,19.67926682,18.67992905,13.29850418,18.24211822,0,0
19.92359905,0.052631167,4.57,1.79,74.97309239,2.276206428,1.927946844,1.966642353,1.534344194,1.064643825,1.396763035,1.165417691,0.635397851,1.206803262,0.532244314,1.655422856,2.155903745,3.029630755,2.832402641,1.787856685,3.637403737,3.054720758,6.93929982,4.237882512,2.413606525,3.310845713,2.357037622,10.29344519,0,13.56122404,0,0,0,0,0
19.95491859,0.057876867,5.137,1.81,95.21712849,2.258074113,2.00366443,1.747749364,1.291924174,1.032692561,1.111395853,1.059789451,1.040054824,0.960246017,1.129342838,1.505382742,1.742668697,1.001832215,1.430936861,0.975488017,2.205150501,2.31487879,3.442010597,3.85377982,4.389696077,7.526913712,12.86043772,6.240328942,0,6.166047713,8.779392153,0,17.1472503,0,0
19.99370349,0.06516315,5.499,1.85,107.856595,2.005585279,2.16891513,1.371820331,0.734378476,0.802568376,0.352544287,0.59900147,0.513200025,1.583910974,0.859769339,1.337056853,2.128239354,0.889811336,1.525122256,1.444021401,1.305719583,0.822415314,3.057138711,3.422865543,1.949428891,4.011170559,3.807478304,0,11.60688608,32.85950922,15.59543113,11.10260673,0,0,0
20.01709013,0.0619362,5.433,1.81,86.20530776,2.110078668,1.755321692,1.557238057,0.869220531,1.206261638,0.741824532,0.900300232,0.323963015,1.025498233,1.356846523,1.406719112,1.628453212,1.872343138,1.604582947,1.519256641,2.404060982,1.730528267,2.680349408,3.601200927,5.127491163,1.406719112,6.008778707,5.831334279,4.07053957,5.761921482,0,11.68106581,16.02340988,0,75.96283204
20.04565226,0.06124871,5.2574,1.89,87.30341763,1.955949764,1.922943112,1.689940596,1.2208016,1.280791468,1.125226782,1.456649133,1.528797007,0.907382877,0.76226474,0.71125446,1.852573373,2.603369136,1.352161408,0.92178578,2.431045516,2.187440864,2.168348127,2.913298266,3.111027006,1.422508919,8.101632828,8.845182686,4.116229598,5.826596533,24.88821605,0,0,0,0
20.08396582,0.063341667,5.5,1.86,69.52956659,1.590428698,1.544736111,1.448407713,0.661059539,0.884622232,0.797900884,1.320485665,0.633549421,0.877400826,1.031908825,1.547444138,0.995200011,0.915399177,2.876462238,1.485546373,3.358168703,3.38426033,2.620876048,4.929813148,1.002743802,1.375505901,0,11.40388958,0,0,0,22.84375723,0,0,0
20.12383707,0.060450053,5.3104,1.75,135.4495689,1.936750752,2.278069291,1.790098183,0.841112835,0.803346195,0.912074482,1.106920616,1.327710201,0.656693627,0.926802796,1.080977164,1.459927221,1.198983837,1.370025953,2.179249962,2.46316411,4.432681982,3.844743006,1.475894154,4.202839212,4.323908655,2.052167584,2.987347953,4.170612581,11.80715323,16.81135685,11.96824135,0,45.04071515,38.91517789
20.16261288,0.058092427,5.0662,1.71,85.61569005,2.226260891,2.308140424,1.538791528,0.875248611,1.543290919,0.949090169,0.47993498,1.726992594,1.503358828,0.482208109,1.31232221,1.519176998,1.746700861,0.855376303,1.943736667,4.760097301,2.306289112,4.000778296,4.607375803,5.466759376,2.999593622,10.67726441,6.217173337,8.679745963,6.143167738,8.746815002,0,0,0,0
