Depth (cm),FlowThrough (mL),FlowRate (mL/min),Conductivity (µS),Dust Concentration (<12 µm),x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
28.2656649,0.05710488,5.0092,1.35,128.0020195,2.741552629,2.37978688,1.853766369,1.0475115,1.308316594,0.885044707,1.464704292,0.819867274,2.641617076,2.943283224,1.907167046,2.428562677,1.015375736,1.450281341,2.306909259,2.97994851,0.938469224,2.907118568,3.905878111,5.561299107,7.628668186,10.86191232,9.487035595,26.48954901,0,0,12.66933453,17.37905971,0,0
28.30009492,0.062773627,5.4428,1.32,82.73630523,1.86506169,1.587579547,1.761312212,0.905270583,0.77361024,1.244278075,0.888289847,0.958923636,1.51772648,1.338745618,2.081929328,1.405887839,1.616444629,1.055451422,1.498989116,5.082835274,2.988024008,2.115673933,3.553159387,6.070905921,8.327717312,5.928619063,20.13739637,8.03247371,0,0,0,0,0,0
28.33215553,0.06378399,5.4594,1.37,88.55230069,2.21969665,1.988549393,1.585887883,1.07849511,1.347014375,1.008467949,1.136484685,0.943733911,0.995790066,1.171146102,0.853729481,1.383618026,1.818102302,0.779049494,2.06534236,3.001392706,2.94069254,3.643781454,6.993751906,4.978950332,5.463868677,3.889804947,14.15600867,3.952618093,11.19000305,7.966320531,0,0,0,0
28.36954746,0.06019952,5.2576,1.35,123.691673,2.329250335,2.197251944,1.406776746,1.540177209,1.737485065,1.068515323,0.833645479,0.999926816,0.26377064,1.085769867,1.628213826,1.675432027,2.64874207,3.576891793,1.250468218,5.300175215,5.341355457,3.860743737,5.187127425,5.275412797,2.894602358,10.30354062,17.99868269,4.187969488,0,0,0,16.48566499,22.61408092,0
28.4016623,0.06389615,5.469,1.33,122.093452,2.32232917,2.608934418,2.135349713,1.263837101,1.578502051,1.006697737,1.570831973,1.674804141,1.118297371,1.315226624,0.681784711,1.381189295,1.814910899,1.555363982,1.472654975,3.994832288,4.612976657,5.196264783,5.585180348,4.97021054,6.817847105,3.882976984,5.652463977,3.945679872,0,0,11.32276089,0,42.61154441,0
28.4373808,0.062761983,5.4974,1.33,168.3363853,2.190769494,1.963189756,1.911565683,1.286675798,0.892792796,1.390921721,1.066145566,1.811636227,1.518008042,0.743885543,0.52057889,2.410540549,1.385781004,0.791735419,2.398827524,2.033511288,4.269397619,2.116066423,3.553818553,7.084037531,9.717472607,7.906291887,8.631913787,20.08490965,0,0,11.52737357,47.43775132,21.69078707,37.48168006
28.47690038,0.0583044,5.048,1.35,63.86471785,2.26486528,2.175438125,1.855975375,1.025960623,0.832910044,1.024442929,1.052018248,1.032428331,1.361721063,1.121061615,0.560379038,2.162362614,0.994486,1.136355293,1.61389163,1.824150515,3.67664687,2.847309242,5.355729262,3.268130551,4.483032306,4.255378322,9.291854975,8.648189603,0,0,0,0,0,0
28.51566033,0.06258048,5.4576,1.31,115.6371727,2.153616029,1.824112777,2.105061777,0.955857458,1.313227196,1.174699652,1.871166024,0.748131403,0.761205375,1.492086095,1.740295781,2.014609904,1.158166842,2.117417877,1.202892444,4.078818237,1.28453407,8.488814761,6.415426367,6.089642997,12.53012962,7.929222653,8.656949087,4.028632457,5.702601215,16.23904799,11.56080663,0,0,75.18077774
28.54918036,0.06380705,5.477,1.34,103.9513004,1.941532641,2.016228309,1.216636894,1.031231194,0.878170148,1.008103487,1.747806087,1.257857125,1.119858959,1.317063203,1.024105129,1.580706267,0.681541964,0.259589315,0.589884555,4.667145772,3.359576877,6.764577083,4.19473461,3.981720743,5.461894023,9.720997908,11.32071413,3.951189609,5.59297948,15.92688297,11.33857196,0,0,36.86778466
28.57846914,0.059656847,5.2178,1.35,118.1052013,2.076601048,1.943881139,1.577304005,1.052836731,0.751410102,0.924201565,1.402048004,1.121136368,1.863190356,1.252167612,0.912791669,1.056670456,2.429851424,1.38824203,0.315460801,3.209033213,0.898323921,4.452415205,8.225348292,3.19404061,4.381400013,10.39726761,12.10827277,4.226065691,29.91035742,17.03488325,0,0,0,0
28.62257533,0.061857333,4.3664,1.33,104.4758753,2.795017282,2.958558805,1.825432389,1.498899544,1.509749493,1.262709579,1.44231695,1.297504243,1.540208579,1.660482354,2.112768969,1.426713271,1.874730332,0.803314377,3.042387316,4.470377051,2.599101976,5.904286941,8.653901698,6.160834314,7.042563231,4.01095984,14.59692274,4.075729414,0,8.214445753,11.69595889,0,0,38.02984145
28.67029844,0.07431607,5.2894,1.33,116.2494786,2.326445891,2.340661025,2.120839366,1.16712478,0.75398829,1.17467199,0.975421975,1.079983811,1.068333263,1.507756759,2.344764363,1.866121019,1.365385598,2.451689281,1.519407307,3.720939541,3.245062286,4.020922831,6.602856446,4.273333051,4.689528726,8.346353616,17.00974502,13.56981083,0,0,0,26.70833157,0,31.6543189
28.71599578,0.07812392,5.4888,1.31,87.48205937,1.96909372,1.762704817,1.565795445,0.880533405,1.338844325,1.587908542,1.213379946,0.856120128,1.016261467,1.075700216,1.254643786,1.61378557,0.927739378,1.696138994,1.204458035,1.905925891,2.057929471,5.524911041,5.710023276,5.691064215,6.691433527,1.587908542,16.18067042,12.9084026,0,0,9.260682617,0,0,0
28.75648139,0.067691377,4.7726,1.34,73.65405997,2.312791401,1.927299353,1.84186685,1.148793656,1.214074707,0.746629398,0.988507156,1.08687118,0.703732145,0.551771695,2.574237386,2.421251263,1.070721863,1.468159982,2.502158739,1.571189811,2.375095991,4.904927782,4.613033396,5.629857163,5.148474772,1.832635795,5.335549429,3.724458939,5.272038166,0,10.68793196,0,0,0
28.80418285,0.061760893,4.4326,1.35,152.0872347,2.402618955,2.288395364,1.066498308,1.065396189,0.725811348,0.818323199,0.90285571,1.62441288,1.671164759,1.209509241,0.881695029,0.816537767,1.408243301,0.804568757,1.523569011,3.099709088,3.037020571,4.838323516,6.500561113,5.142045411,7.053560235,8.034445955,2.923943184,28.57465583,17.33482963,8.227272658,0,16.06889191,22.04237573,38.08922527
28.83722068,0.06113995,5.2034,1.35,132.6377666,2.47155267,2.696909287,2.077707412,1.174054317,1.527464082,0.751485609,1.003227721,1.312728461,1.947850698,1.069068994,1.246909455,1.649661209,1.896727411,1.896393417,1.539042527,3.827010046,2.191332036,7.602718674,5.836961288,7.271975941,8.550236262,10.14505572,14.76819519,8.247103667,5.836961288,0,11.83319299,0,22.26624027,38.47606318
28.86292159,0.0570752,4.992,1.41,117.055,2.432902474,2.158795462,2.308108888,1.519681523,1.308996939,1.046505844,1.172372769,0.703108815,1.669257321,1.636007654,1.908158803,1.325359401,2.793735304,0.870621306,1.318919365,2.98149813,3.755828972,5.235534568,4.689491075,3.338514642,6.10610817,4.347024274,6.327979335,4.417220666,6.252654766,8.902705712,12.67592278,0,23.85198504,0
28.90278439,0.028381483,2.4502,1.41,233.2507828,5.132401914,4.34134049,3.398321596,2.634553038,2.237535369,2.104524616,0.98235132,2.827905488,1.398699437,0.987004058,2.686116889,1.776866322,1.02149188,2.334427442,1.326174281,9.743169521,9.441221202,9.358814974,20.43290745,2.2379191,18.41908724,4.370935742,25.45114939,0,25.14819378,0,25.49129725,0,47.96637302,0
28.9416114,0.062335,5.46,1.4,91.45640301,2.031060944,1.773159883,1.283106372,1.007602782,1.258471568,1.253033566,0.357816156,0.965671202,1.273671766,1.497962045,1.048289519,2.629306669,1.162727792,1.062878215,0.905722145,3.071160701,2.149321105,5.326402727,3.57816156,5.094687064,5.590877437,0,5.79402721,8.088995041,5.725058495,0,11.60633397,15.92089708,0,0
28.97823774,0.06079902,5.2188,1.36,66.73577202,2.194327606,1.639140331,1.122062704,1.03305809,1.22882346,0.604559647,0.36685575,0.770052252,0.652924418,0.767902707,1.791287842,0.622091876,0.715261235,2.179459917,0.619069078,2.09916544,2.203619912,2.184385959,6.6034035,6.268074416,4.299090821,6.121166422,8.910604632,0,11.739384,0,0,0,0,38.69181739
29.00993258,0.062480817,5.441,1.36,94.56826513,2.701761185,2.262027763,1.995468519,0.957382149,1.076172487,1.176573419,1.427924363,1.284556713,1.397769222,0.747233063,0.697228693,1.816041072,1.624019933,1.32549711,1.506013976,2.383105884,3.002027079,2.125588824,4.99773527,11.18215378,4.183372157,5.956402934,2.890252604,16.14023416,0,8.132475473,11.5792473,0,0,37.65034941
29.04956442,0.064164867,5.492,1.36,94.71536942,2.227737283,1.496678773,1.319838866,1.211931515,0.640400211,0.716058412,1.042835647,0.729658218,0.989879149,0.873145716,1.52759128,1.17891857,2.259137771,2.581417097,0.879892577,4.309610816,5.42886846,6.209403954,6.952237647,7.919033195,12.22073024,5.800073141,2.814395984,0,0,7.919033195,0,15.46686171,0,36.66219072
29.0896038,0.05808528,5.0952,1.36,115.8249734,2.085911554,2.027670091,1.903476323,1.390271769,1.157610601,0.870106365,1.343983283,1.151470052,1.776915398,1.607558129,1.312483674,1.953467889,1.247796979,1.140642062,1.29598388,2.563444677,2.306572872,5.144490697,5.375933131,7.65440479,4.499944027,6.407146866,6.217938282,26.04244169,6.143923578,8.747891188,12.45549351,0,0,80.99899248
29.11882586,0.06087081,5.2702,1.36,85.70963414,2.102280892,1.637207157,1.661785951,0.933569269,1.043268075,0.830289129,0.641240402,1.098777237,0.521723496,0.460198233,1.610257705,1.242716384,0.714417668,1.360555937,0.927508438,2.795586293,2.201021,2.727262164,8.061307905,7.304128948,8.588041092,2.037982407,8.900095616,4.141784099,5.862769385,0,0,16.30385926,0,0
29.14788558,0.051322507,4.4758,1.4,116.0042437,2.732129843,2.930355148,2.383478245,1.282085086,1.164576977,1.790473441,0.869188648,1.30319941,1.082878337,1.455509017,1.909838337,1.965223649,1.977107088,2.904625381,2.200133764,7.04584456,4.698918499,6.469312112,8.691886477,7.425451455,8.488170387,2.417139145,0,4.912342933,13.90701836,9.90060194,14.0967555,0,0,0
29.18720651,0.04402242,3.7626,1.41,164.4057851,3.123341208,2.346124034,2.404663489,1.087046437,1.612262547,1.356797975,1.393319421,0.607721796,1.262448332,2.333197731,2.721326993,2.291109935,1.646402831,3.386289429,1.282487194,4.348711459,4.260763119,6.787886322,9.119908935,12.98518284,11.87488143,11.2718601,8.20424425,11.45387977,24.31975716,0,0,0,30.92417038,106.8739328
29.22557817,0.05680766,4.9686,1.45,88.51879791,2.300574507,1.913790418,1.407951598,1.105641729,0.789097056,0.889675298,1.276051993,0.941893546,0.838559408,1.15059879,1.150287253,1.331601282,0.765516167,2.332590835,1.325130916,3.744424653,2.830138001,6.42912321,3.926313825,1.11807921,9.202298027,15.2862392,3.178890718,4.438023903,18.84630636,0,0,0,0,0
29.26552837,0.0603936,5.184,1.46,111.0192101,2.209058046,2.280198732,1.207498178,1.13903992,1.05151163,0.836849796,1.107955317,0.885967525,1.183153456,0.773057609,0.721325076,0.835023941,2.160188272,1.097045275,3.427736763,3.874304609,2.218412731,3.298574491,8.12500566,6.310151768,2.885300305,4.108171724,11.96056159,8.349022179,0,0,0,16.4326869,22.54140864,38.95155412
29.30375676,0.062130763,5.4902,1.49,73.62273141,1.906270528,1.749824878,1.590224021,0.914637364,0.84173895,0.665551348,0.717984743,0.538247535,1.022286871,0.751443078,1.75289244,0.811676844,1.399859902,1.066372116,1.817398882,3.423618046,1.725109095,4.809520543,4.30790846,8.178294967,7.011569759,1.996654045,2.906536688,0,5.743877947,0,0,15.97323236,0,75.7249534
29.33500429,0.064420577,5.4982,1.45,93.83618361,2.113232894,1.800136308,1.606733234,1.25354862,1.333703544,0.713216102,0.952138213,1.453523849,1.232437424,1.014626509,0.507175895,0.978532492,1.350102231,1.028468185,0.584266631,5.283082235,2.495685783,4.638567334,4.154784928,7.887599512,9.467283365,0,16.8193474,11.74067818,5.539713237,7.887599512,0,0,0,0
29.37200719,0.05667396,4.9714,1.46,131.9493275,2.041772437,2.014220519,1.701829336,1.213797682,1.120524713,1.216055642,1.475841159,1.534187809,0.84053766,0.988554151,1.729501358,1.557199785,1.534644205,1.461308543,0.996192782,4.503909787,3.78241947,4.10091195,7.084037563,4.48286752,4.612003622,19.70010141,9.559170194,4.448493681,6.296922278,17.93147008,0,0,24.0208522,41.5080326
29.41093051,0.061972747,5.4046,1.46,118.442679,2.636042886,1.958953304,1.746114808,1.206538796,0.90416271,0.518970943,1.169700097,1.510935848,3.074680422,0.904030908,1.230153347,4.068732195,2.572953593,1.60363669,1.518360702,2.402643256,2.161884672,3.750276247,5.758523553,6.149360845,7.029447696,6.0052352,8.741843122,8.13627817,11.51704711,8.199147793,0,0,21.96702405,37.95901756
29.45038831,0.06378375,5.475,1.45,109.1312628,1.686122069,1.96014892,1.659656355,1.500520581,1.112755192,1.008471744,0.961644505,1.468036052,1.742639173,1.463938135,1.707465386,1.976604618,1.818109143,3.116209703,2.065350131,3.334893332,1.260301545,5.205421663,4.196266933,4.978969066,8.195833854,7.779639166,8.49363716,7.905265931,11.19004515,0,0,0,21.34331733,73.76250468
29.49907068,0.06544976,4.5876,1.43,147.5956649,2.204802929,1.854884064,2.192489313,1.233836839,1.312731344,1.193401585,1.363150611,0.71533375,2.183503701,1.284006506,2.163202874,0.96314528,1.55035086,2.277665426,2.300316656,1.300001727,2.047034719,5.580210613,6.134177749,3.881784357,6.656008842,7.581610072,11.03657786,11.55605855,16.35780733,7.763568714,22.10797497,0,20.80002763,35.94244775
29.52875159,0.0629441,5.4734,1.43,182.7464199,2.357455155,2.245378709,1.644422297,1.615570506,1.721072031,1.824864942,1.594591318,1.168843568,1.387481313,1.780159806,1.903266547,2.804160465,1.381771513,2.105185825,1.793915233,4.393193379,5.959862911,5.274859979,10.63060879,4.036309273,8.305163114,5.912562412,2.868979667,8.010719128,5.669658019,8.072618547,11.49402133,31.5336662,43.25605789,0
29.56667114,0.05669448,4.9732,1.45,60.76754446,1.872948331,1.470168391,1.618227358,0.844075381,0.856561703,0.648328268,0.590122797,0.707830396,2.10058359,0.494098177,1.536778118,1.556636172,1.534088756,1.752935565,0.99583222,3.376709731,3.308419154,1.756897571,4.720982378,2.240622496,6.147112471,2.188107906,9.555710348,8.893767186,0,0,0,0,0,41.49300918
29.60623967,0.057199333,4.9028,1.43,137.9190243,2.546623726,2.629281896,1.891832025,0.993492656,1.240848361,1.767166464,0.584914249,1.169304894,1.249226039,2.122194372,0.952008869,1.322483121,0.760274283,1.158309192,1.645071326,5.57817697,2.342298822,6.385099688,3.899428329,5.552115727,6.092856765,8.675180823,15.78561607,0,12.47817065,0,25.29682728,0,23.80022174,41.12678316
29.63651189,0.05603356,4.8444,1.43,79.00810051,2.405242944,2.037240774,1.763261737,0.960785227,1.133331039,0.655975348,1.094652789,0.954905744,0.991834727,1.499778305,1.360541463,2.699994534,1.810880688,1.77361157,2.351015649,2.277692182,2.869236174,2.962700514,7.961111192,6.801152413,3.109809059,4.427833602,9.668420661,0,6.368888954,9.068203217,0,0,0,0
29.67363798,0.0570311,5.047,1.45,165.4130491,2.482524604,2.001607073,1.691172145,1.258639974,1.04800731,1.611253949,0.87995949,1.055478754,1.11369873,1.637272717,1.909634311,1.105320209,2.541723267,0.871294525,2.309893662,3.729754513,4.228574865,3.49305534,8.604048349,6.682192379,6.110829794,10.87596416,9.499308785,4.420636336,6.257489709,17.81917968,25.37144919,34.80308531,0,0
29.71362774,0.062674073,5.3644,1.45,88.12043631,2.085236326,2.515251154,2.101918216,1.240759056,1.430472119,0.879709075,1.423521332,0.960446819,1.773493495,1.042900539,1.737696938,2.011601418,1.156437312,0.264281983,1.201096124,4.072727198,3.847847493,3.178551797,7.829367324,5.067124271,4.170472651,9.896727092,8.64402137,8.045232726,0,0,11.54354248,0,0,0
29.7364582,0.06251525,5.397,1.48,172.0889464,2.025204793,1.941953633,1.84385097,0.956854824,0.776807585,0.514467347,1.070353398,2.032761202,0.380999818,1.493642976,0.69684466,2.218383199,1.159375303,2.38458065,1.806221359,3.742817998,3.000373566,4.779940616,6.422120386,7.1119966,6.9684466,3.968748103,8.665981968,12.0985081,17.12565436,0,11.57286947,0,65.32918687,0
29.77239274,0.055503807,4.7986,1.48,176.0272577,2.599890552,2.742246823,2.92443538,1.616592323,1.817176332,0.993354409,0.803709562,0.964019795,2.002602489,1.009395243,1.177308929,4.088646748,1.305831821,1.790539718,1.695324858,3.06590867,6.276013156,6.580151296,4.822257374,4.577377117,10.98821667,8.940189681,3.253566808,22.71139297,25.71870599,9.154754234,0,17.88037936,24.52726936,42.38312145
29.80342716,0.06073684,5.2662,1.49,116.3213956,1.501739417,1.372320859,1.316868571,1.132602903,1.230081481,0.907767857,0.918078306,0.770840601,0.261437143,1.38363994,1.793121692,0.4151525,0.477328994,1.363556977,1.549257142,3.151971725,2.64705107,1.639966686,4.406775871,10.45748571,2.868994708,2.042477678,5.94648464,4.150919819,5.875701161,0,11.91172982,0,44.82804231,0
29.8395767,0.05842299,5.1474,1.46,137.2708721,2.260267939,1.798847055,1.932738804,0.921490267,1.086979163,0.943720119,1.527102265,1.373776872,1.087165577,0.958959451,1.118483104,1.078986669,2.481168352,1.13404866,1.288492536,2.912716416,2.751887867,3.409835553,6.87196019,5.435827885,1.491310805,2.123370268,3.090997963,0,12.21681812,0,12.3834954,16.98696214,46.60346266,0
29.87934684,0.04620335,3.9322,1.46,129.56493,3.064303972,2.235380283,1.883839796,0.971001321,1.374458189,1.789966022,1.206864334,1.158071186,2.577551072,1.212580439,2.357156901,1.091481503,1.568687918,3.584941002,2.443900275,6.445350902,2.319795965,6.467478713,7.723931735,4.124081715,1.885725521,8.054847099,7.816980503,21.8264479,7.723931735,10.99755124,15.65862276,0,0,0
29.91129846,0.0626501,5.4876,1.46,114.3090707,1.607984735,1.822085729,1.201555728,0.668356682,1.431019496,0.660034275,0.712033024,0.747300041,0.760359484,1.043299609,1.564525688,1.609896933,1.619631759,0.793149335,0.600777864,1.358095215,2.566213259,2.649806736,2.848132097,3.041437937,5.562758001,5.940308471,8.647329042,12.0724669,11.39252839,8.110501166,11.54795967,0,21.72952344,0
29.94079839,0.057214717,4.9394,1.46,84.99139144,2.498351369,2.406887916,1.932439094,1.463700789,0.979353737,1.204562267,0.682216481,0.818293352,1.387655732,1.468816461,1.713155225,1.322127545,1.773496359,1.447497196,2.302480622,4.461341731,4.215004286,4.642460309,3.898379889,7.7708721,6.091218577,6.504636244,6.312548715,8.812898765,0,8.880996685,0,0,0,41.11572539
29.97711932,0.06281352,5.4384,1.43,101.4653339,2.210645022,1.759651764,2.059801009,1.095157878,1.129943028,1.097195139,0.798953118,1.490711626,1.390365681,1.635205453,2.080607079,2.007135642,2.769288023,1.054781097,2.097251936,3.386404751,4.692484173,2.114330252,7.811986047,7.078225284,4.161214159,17.77456126,2.874943851,4.013686113,11.3628888,0,11.5179157,0,0,0
30.01596783,0.06115204,5.3022,1.46,98.33982226,1.892256242,1.866721914,1.884954359,1.22273146,0.977383742,0.901604445,1.276582846,2.078075805,1.557972481,1.068857635,1.068568231,1.237001298,1.185220263,1.083439139,1.230990602,4.174094652,3.943617841,3.800607793,5.106331386,1.03864832,1.424757641,6.085830002,5.906110183,4.122736591,5.835807298,8.309186563,11.83085352,16.22888001,0,0
30.05512069,0.05480768,4.7248,1.43,137.3785157,2.036781323,2.181988928,2.489443552,1.255129232,1.97657208,1.508956894,0.915657398,1.09829707,2.607477514,1.70369306,1.589682983,2.760385146,1.322417532,1.208854554,0.343371524,5.045380563,2.933412203,1.817380232,6.5113415,1.158878895,12.71746387,9.053741367,9.88467363,13.79991379,6.5113415,0,0,18.10748273,24.83879662,0
30.08817851,0.0613548,5.382,1.43,100.5867684,1.974755955,2.037748451,1.26526386,1.267438311,1.217692211,1.273051943,1.181480956,1.19912063,1.552823829,1.217514705,1.242543073,1.232913364,1.18130345,2.969611379,0.613461266,3.813608762,2.183658509,2.705748483,6.543586834,6.211295315,1.420049226,8.087624108,17.65977655,16.43644852,5.81652163,8.281727087,0,0,0,38.34132911
30.1176268,0.0631193,5.457,1.43,130.7878539,2.221503599,2.526216248,1.22989341,1.516316398,1.183651626,0.946295829,1.148452657,0.635781389,1.257845533,1.035544197,1.035263813,1.797670907,1.607592158,1.312089043,2.087091847,3.369999391,1.273568602,2.630109285,4.240440578,5.031382131,1.380351751,9.826918225,11.44406501,3.994241903,11.30784154,16.10042282,22.92423484,15.72306916,0,0
30.15288603,0.0596008,5.138,1.46,124.8721356,2.215601321,1.763298874,1.815605338,1.154191241,1.002822272,0.61671377,1.964713023,1.009971584,1.065681394,1.25334511,1.461840047,1.057664115,0.729640913,1.111637991,1.894544701,1.784472713,3.596674705,4.456602113,8.233083143,4.262725576,7.309200234,2.081408973,9.089744252,8.460079493,11.97539366,8.525451153,12.13877713,0,22.84125073,0
30.19209552,0.062678307,5.4424,1.44,121.8406435,2.215413955,2.283809431,1.951649376,1.47926665,1.251578566,1.099562073,1.334461112,1.387218372,1.140025958,1.191805829,3.127643231,1.609172442,1.850174729,2.3783772,1.501268751,2.036226062,2.137548671,4.767505673,6.405413337,5.066782034,2.780127317,5.937635197,14.40572924,8.044689346,17.08110223,0,11.54276282,15.83369386,0,37.53171877
30.23105431,0.061426417,5.303,1.49,111.9675918,2.0611032,1.887881881,1.263788697,0.730361892,1.155458886,0.747981,0.998549094,1.415490325,1.551013401,0.608047606,1.5956928,1.847213877,1.887881881,1.078599683,1.22549207,5.194312499,1.744890077,3.243112641,5.083522662,1.034008934,4.255180799,12.1172922,8.819593566,8.208642685,0,8.272071474,11.77800802,0,22.1624,0
30.26443876,0.054574533,4.8154,1.53,79.65418606,2.519435899,2.257713905,2.025925802,1.096079341,0.75293716,1.431214205,1.328266562,1.225543423,1.309308431,1.368777096,1.596474233,1.155074053,1.062453602,2.42803775,1.034515303,4.287406388,3.43693463,4.867051259,4.086974037,2.327659432,1.596474233,15.9117344,6.617934485,4.619622698,0,9.310637728,0,0,0,0
30.29396051,0.0625232,5.4368,1.51,129.3679377,2.220909923,2.115590891,1.580242731,1.482936393,1.254683465,0.734859901,1.337771624,0.962764452,1.015870327,1.045417138,1.219323095,1.411518898,0.463691154,1.32459858,3.31098477,3.402129171,2.142851471,4.248295852,7.848260195,5.079351635,5.574048434,7.93648693,8.664880064,8.064646497,5.707825596,0,11.57139794,15.87297386,21.77362669,0
30.32867194,0.043518043,3.7142,1.46,200.8921203,2.815432499,3.539155064,2.432533679,1.718195889,1.802627581,1.689259499,1.793868458,1.844295982,1.459520207,2.789374107,2.002085333,2.027956029,1.665484736,4.186767104,1.729801727,8.798226559,3.694410525,5.340656472,7.175473832,14.59520207,6.006255998,17.10375243,8.29933192,5.793315453,8.200541522,11.67616166,16.62484736,22.80500324,31.28258332,0
30.36764359,0.062934233,5.441,1.51,112.0385324,2.271299072,2.216939314,1.794196478,1.09305727,0.890349236,1.095090624,1.063227543,0.956476486,1.135389959,1.038589355,1.384410863,1.402300047,2.53364493,2.105515871,0.598065493,1.689954666,2.128856173,3.69298087,7.088183617,5.046177594,5.537643451,5.913489368,14.34714729,4.005987514,5.670546893,8.073884151,11.49582333,15.76930498,0,0
30.40664677,0.06317268,5.4774,1.49,119.4247605,2.456673946,2.12252319,1.228854168,0.89955211,1.064386312,1.163687659,1.235750095,0.846992217,1.382460939,0.59123953,1.03438903,1.796151901,1.376771799,2.097568555,0.595808081,4.714012507,5.08996982,4.204619009,5.64914329,5.027130686,2.758370747,25.52839802,22.86878987,7.981733652,0,0,0,15.70978339,0,0
30.44164214,0.05797,5.1,1.46,102.7303056,1.972640548,2.344271937,1.582621331,0.361157607,0.966593869,0.713320913,0.577138263,0.576879941,0.821745691,1.12752846,1.127223171,1.739868964,2.000445387,1.714365539,1.947841639,3.302411632,3.697855611,4.581974318,2.308553053,5.478304609,9.017785364,10.69981369,6.230303366,13.04711504,12.31228295,0,12.48026269,0,0,40.58003414
30.47458872,0.062892517,5.461,1.46,139.5046795,2.077993716,2.218409812,1.533559362,1.521784064,0.772147831,0.949708065,0.975271717,1.382493548,1.3886193,1.039278253,1.212163001,2.004614563,1.613388954,2.106912461,0.897693285,2.705720984,2.982375543,2.11167453,2.837154086,8.079239566,13.85329144,3.944941194,8.613998261,12.02593407,11.34861635,16.15847913,11.50344852,0,21.64576787,0
30.51008214,0.06284586,5.4412,1.46,172.0892416,2.469449493,2.68136725,2.133604362,1.094594318,1.248241733,1.169739233,1.153449531,1.596369126,0.757991023,1.634363989,1.732947012,2.206713064,1.845241979,2.635595787,2.994532437,2.707729707,2.984589654,5.811416144,8.517781155,7.074582883,11.09086088,11.84360974,8.62039328,12.0348621,11.35704154,8.085237581,23.02397733,31.5829593,0,0
30.54315717,0.0605943,5.179,1.46,105.5954191,2.381475197,1.883904148,1.514079024,1.480783304,1.109677575,0.985728531,1.012261759,0.772653901,0.786156416,1.695093605,1.617605794,1.248387272,2.153033312,0.820058738,2.4846425,3.861472166,2.653277904,4.383531969,5.153332593,8.385668438,5.751487269,4.094564667,8.940709427,8.321368608,11.77904593,8.385668438,11.93975057,0,0,77.64507813
30.58194695,0.050539867,4.4594,1.48,152.5396526,3.205419243,3.011585656,2.00147455,1.420297024,1.626090327,1.454559993,1.21364176,1.32338023,1.728017271,1.293292388,2.801374801,2.993484465,1.434088408,3.277339154,2.606571507,5.05055553,4.771684056,5.912543944,8.826485527,10.05391867,8.619614772,14.72741993,28.58501298,14.96524049,0,0,0,19.6365599,0,0
30.62217682,0.055143333,4.66,1.45,115.9131923,2.049071192,2.530158545,2.090348867,1.030534684,1.219370173,1.083168657,1.213445147,1.21290202,1.439781108,0.846661404,0.987504189,2.057687166,1.840115306,2.70336678,2.730251582,3.471694415,4.859261238,4.214741942,5.662744021,12.67007375,4.740020107,0,13.09934182,4.571971582,6.471707453,0,13.12000534,17.99726384,0,0
30.65795215,0.046660283,4.099,1.48,139.6904663,3.063471876,3.300818007,2.823295681,1.217890538,2.321703219,1.870906039,2.031577845,1.720095695,1.871693789,2.001176533,2.10066643,4.052973292,2.174656569,1.064950352,2.823295681,2.735242747,4.594157481,4.269429463,8.604329695,8.167391078,16.80533144,10.6346238,15.48086125,10.80635328,7.648293063,0,15.5052815,0,0,50.41599431
30.6871893,0.0550515,4.815,1.41,69.14799424,2.942725651,1.941926913,2.136567195,1.41255777,1.967817953,0.667677249,1.620625784,1.943880487,0.721091428,0.84807375,3.165284734,0.916053185,2.369809114,1.805250907,1.709253756,1.931936483,2.433683571,4.2217727,11.34438049,2.307492571,4.747927101,2.253410714,0,13.73879474,0,0,0,0,0,0
30.7184606,0.0564201,4.8708,1.41,134.8575238,3.040245566,3.147329771,1.751181446,2.120450638,1.655244808,1.547267833,1.680145867,0.948363585,0.985039564,2.317004927,1.544251716,1.117290246,2.312323914,2.642190558,1.667791854,3.393131213,4.749297896,6.473286034,6.32525503,7.880316508,12.35401373,6.596247077,9.602181301,13.4055285,0,18.01215202,0,17.58999221,0,0
30.75759594,0.04463114,3.8586,1.42,158.0670892,2.836723058,2.638915004,2.002909493,1.541316697,1.75767021,1.132401543,1.374316066,1.648441121,1.601009891,2.092159511,1.220095939,1.977378986,2.273526773,0.371122682,4.216651565,2.382999881,3.602272255,4.463537978,9.995025931,5.692479613,9.760767511,11.11812424,16.18469464,22.59532272,15.99204149,11.38495923,16.21022515,0,0,52.70814456
