Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,"CPP (≥4.5 µm, ≤10 µm)",x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb),ABK1 (ppb)
32.63709191,0.040739507,2.8456,1.6,67.5732709,73.48127635,1.23639696,0.80058374,0.404201558,0.660737219,0.458469359,0.45111781,0.136872485,0.164173467,0.779531575,0.687603791,0.534658145,0.309466818,0.355814996,1.21972231,0.923889275,1.566381284,1.9731893,0,0,3.118126302,2.13863258,3.045045217,4.4326836,0,8.759839049,0,0,0,33.41613407,0
32.67302024,0.023134973,2.0534,1.6,137.3260195,65.57590737,2.88336118,1.566430094,0.508413073,0.646402501,0.484404678,0.992994284,0.241025457,1.445505457,1.715894123,0.807223442,1.883011383,1.634865789,0.626572038,0.715956234,2.440382752,2.758317455,2.316457066,2.870297789,7.712814624,5.490861193,7.532045532,0,15.61145893,43.59006588,30.8512585,0,0,0,0,101.6826147
32.71073939,0.03320577,2.3634,1.6,110.1339799,81.23470044,1.311923143,0.709381442,0.212531549,0,0.674984457,0.138366894,0.671704649,0.6042636,0.478195985,1.40601263,1.311923143,1.518715028,0.436542426,0,0.566750798,2.562349888,1.613911451,0,0,3.825567884,2.623846285,7.471812273,0,0,0,0,0,0,81.99519641,0
32.7781691,0.076506287,2.5702,1.59,66.53050001,67.82430104,1.476906287,0.899987544,0.49196994,0.586402972,0.341788144,0.300274622,0.583075484,0.699377406,0.830199274,0.976395202,0.854114479,0.659162849,0.568413186,0.866000906,1.22992485,0.556064114,1.751201593,2.603874754,2.332301938,1.660398548,1.138819306,4.86444887,9.441594982,13.18133523,4.664603876,0,0,12.97186365,0,0
32.81531253,0.02303444,1.6108,1.61,100.341972,63.67826261,2.364037184,1.101286722,0.714884844,1.038757938,1.135210656,0.199465637,1.210387038,0.871088601,0.689353243,0.405373276,1.41842231,1.094667418,0.629306698,2.157243031,0,2.770356074,1.163283597,1.441412572,1.936619261,2.757412971,11.34737848,21.54228884,0,10.94507845,0,0,31.40865712,0,0,0
32.85192017,0.02187705,1.5534,1.61,124.2227633,69.9892399,1.866828686,0.993899592,0.645175994,0.683570437,0.341505194,0.840072909,0,1.528621555,0.725822993,1.280457795,0.497820983,1.728870046,0.662599728,2.271370462,0.860234658,4.861533035,2.449652601,0,8.156298983,2.903291972,3.982567863,17.0114764,8.254556399,0,16.31259797,0,0,45.36393706,0,0
32.88163192,0.023104467,2.012,1.61,55.55995992,43.05939695,1.649810464,1.097948864,1.119985618,0.388353599,1.131769978,0.397722165,0.965374808,1.447414073,0.343631951,0.404144642,1.885497673,0.545674811,0.627399351,1.433803137,0,2.761959482,4.639031337,1.437043836,3.861499234,5.498111214,0,16.1077477,7.816035993,0,0,0,0,0,0,0
32.91196664,0.03538888,3.0684,1.62,29.62404646,29.05857268,1.230991716,0.256007809,0.465314869,0.253545825,0.844460317,0.389493473,0.630267759,0.188995697,0.673044721,0.791566142,0,0.712513393,0,0.468046132,0,1.803210522,1.514350622,2.814624091,1.260535518,1.794785922,4.923966865,3.505441255,5.102883818,0,0,0,0,0,0,0
32.9417472,0.03999765,3.463,1.6,27.07686774,39.58340142,1.157221281,0.543621715,0.294070349,0.523438414,0.186789129,0.45948492,0.557644514,0.6688739,0.396994971,1.167261877,0.27228736,1.260826621,1.449657906,0.414115039,0.470512558,2.127245002,0,0,2.230578055,0,2.178298882,6.203046424,4.514898827,0,0,0,0,0,0,58.8140698
32.97806845,0.0296174,2.108,1.6,40.3396426,40.61286136,1.4249077,0.672970117,0.635416905,0.706892113,0.756763883,0.775655401,1.129630053,1.12912444,1.072266027,0.945816959,1.103154348,0.425679684,0.489432813,0,0.635416905,1.436398891,1.80944892,0,4.518520211,4.289064106,0,4.188539166,12.19454396,0,0,0,0,0,0,0
33.00707851,0.0230323,1.9884,1.6,70.97327605,48.05620722,2.659788937,1.652083569,0.612815371,0.908997646,0.973128113,0.797936681,0.726299699,0.580779691,1.378834585,0,1.4185541,1.64215369,1.258730338,1.438295645,0.817087162,3.694151302,1.163391681,2.883092995,1.936799198,2.75766917,7.565621867,10.7721452,7.84052583,0,15.49439358,0,0,0,0,0
33.03462647,0.035584,3.072,1.58,91.7200765,78.90639045,1.071211524,0.407366439,0.198327162,0.588362929,1.049787293,0.516476985,0.313405886,0.187959365,0.446236115,0.524817132,0.918181306,0.354303212,1.222099318,0,0.528872432,0.597774288,0,5.598380969,1.253623543,3.569888918,0,6.972439293,0,7.085031276,20.05797669,0,0,0,38.25755442,0
33.10200334,0.08827728,3.2336,1.59,58.39014311,58.23419775,0.909860976,0.492620323,0.399721975,0.372688309,0.423162461,0.468424189,0.631659417,0.378826015,0.719499555,0.423100775,0.37011294,0.285634661,0.821033871,0.187631839,1.279110319,1.92767156,1.517694373,1.880559267,3.537292734,1.438999109,5.921807033,5.62109027,2.045660481,2.855930234,4.042620268,0,8.195549613,11.24218054,0,26.64813165
33.1370342,0.02247438,1.5996,1.61,144.1898664,72.45890717,2.604669989,1.612472444,0.732699725,0.798482786,0.498642869,1.431054151,1.488659759,1.785592138,0.353265939,1.24642545,0.484589765,2.243892909,1.289977956,1.474000919,4.186855573,5.678786314,2.384545088,1.477332474,7.939518717,0,0,5.519780297,0,0,0,22.6090201,32.19135869,44.15824237,0,0
33.16256242,0.0302335,2.629,1.58,41.1324415,50.52206716,1.485927033,1.078783026,0.466851257,0.593560307,0.494228337,0.30393962,1.106610387,0.221223016,0.262603832,0.308847682,1.801123676,1.251015477,1.438377368,0.547856794,0,0.703563936,0.886287933,1.098190133,0,6.302491968,0,4.103184875,0,16.67777485,0,0,0,0,0,0
33.20829589,0.03802492,2.7064,1.56,157.3659113,84.78052603,1.718481648,0.619476832,0.371192036,0.55059436,0.78591894,0.604153704,0.439931302,0.703575028,0.626386561,0.736691602,0.286413608,0.663119106,1.143649537,0.435599296,0.494922715,1.678204735,0,3.492670743,2.346300277,1.670364162,4.582617729,3.262430004,0,0,9.385201108,13.3629133,0,0,107.405103,0
33.23528051,0.02799596,2.4204,1.57,128.7565978,81.70422989,2.528598929,0.970836108,1.00832745,0.747833133,1.334322204,0.328231592,0.597527378,1.194519859,1.134368381,0.667063848,0,0.450333744,0.517779258,0.591643522,0.6722183,2.279386053,3.828493285,0,1.59340634,0,3.112121758,22.15563244,0,9.00536195,12.74725072,0,25.84232968,35.4490119,0,0
33.25814978,0.01923768,1.6632,1.57,152.8872726,58.66551508,2.759839848,1.318637326,1.222821348,0.932825869,0.388359002,0.477664589,1.159415797,1.390676223,0.82540441,1.456133963,2.830604972,1.966067449,0.753507044,1.721998535,0.978257078,3.317115202,4.178609825,5.17767185,2.318831593,9.904852919,18.11587182,6.448471952,0,13.10520567,18.55065275,0,0,51.58777562,0,0
33.2908749,0.07392636,6.4098,1.57,16.33275863,39.83076359,0.755016607,0.490208343,0.318211877,0.202289206,0.454777808,0.186452272,0.377140003,0.452365438,0.214793017,0.378926261,0.294640627,0.511625034,0.588250012,0.224055782,0.509139004,0.575469975,1.087389649,1.347373172,0,0.859172068,0,1.678070446,0,0,4.827392033,0,0,0,0,0
33.33211644,0.03596362,2.5476,1.58,62.06242379,66.55096299,1.022050451,0.503833019,0.392467373,0.332658495,0.727094262,0.383268919,0.155048839,0.371950657,0.441525795,0.778916005,0.302829763,0.70112661,0.403066415,0.460566216,0,1.774393144,0.745074779,2.769643162,4.961562842,3.532206359,0,3.449420273,0,0,0,0,0,0,37.85372041,0
33.35836638,0.02465417,2.1102,1.58,162.2893557,63.839629,2.650469563,1.102429684,0.954169043,0.485256803,1.5151851,0.745444565,1.130867014,0,2.254224364,0.757482114,0.441744927,3.068249828,1.763887494,1.343677632,3.053340937,4.313915305,4.347432701,4.040143886,5.428161666,5.152512831,14.13583767,0,7.324738293,20.45201708,0,20.61005132,0,0,55.2181159,0
33.38802224,0.02150952,1.8868,1.57,145.6506452,74.46657069,2.848090369,1.347842944,0.984300031,0.417150303,0.694680886,1.708854221,1.555437087,1.554740887,0.738225024,0,0,0.586136998,0.673921472,2.310181034,1.749866722,3.955681067,1.245754727,7.718008444,4.147832231,2.952900094,0,11.53476599,0,0,0,0,33.63537763,0,63.29089708,0
33.46880031,0.044173543,1.4782,1.57,125.1489824,51.04189856,2.958563985,1.353635478,1.171591338,1.286451421,0.507393723,1.040120151,1.641016824,1.211285405,0.718931048,1.056916165,1.97237599,1.997862786,2.953386498,2.624770167,2.130166069,2.889222641,3.639588432,5.261405408,12.11827808,2.875724193,9.861879949,8.424973222,0,11.41469458,16.15770411,11.50289677,16.37814794,0,0,53.25415173
33.50025344,0.0138299,1.2026,1.57,92.56515646,23.79681846,3.14994455,1.834252086,1.020582034,2.162633805,1.080430981,1.328882857,1.209578707,2.418074621,2.870386971,2.700683708,3.937430687,1.82322728,5.240720245,1.197667979,1.360776046,3.076117724,5.812533616,9.602999703,3.225543219,9.185238307,6.2998891,8.969959285,13.05760295,0,0,0,0,0,0,0
33.52802614,0.02299755,1.9854,1.59,77.29595235,50.85830648,2.131046368,1.575790398,0.409160903,0.260106048,0.649732359,0.599356791,0.48493144,0.581657267,0.690459023,0,0.47356586,2.192846712,0.630316159,2.880937906,2.454965416,0.924933319,1.165149602,5.774898874,5.819177282,8.285508278,0,0,7.852373104,0,0,0,31.45903924,0,0,0
33.55206431,0.027368207,2.3764,1.66,62.70520924,46.00881166,1.840464113,1.059311453,0.773591835,1.639256618,0.68246399,0.335760345,0.407488703,0.733151367,0.870290814,0.341182253,1.591752747,1.38198958,0,1.210428479,1.375274373,0.777223021,2.937231498,0,4.889864437,4.641551009,6.367010986,0,6.598362299,9.211920825,13.0396385,0,0,0,0,0
33.59012396,0.02316283,1.6486,1.68,54.22857129,24.25301271,2.586026834,1.564546234,1.117163592,0.903875152,1.290192297,0.793440051,1.203677944,0.288753405,1.028298306,2.418757916,0.470186697,1.08859975,0.625818494,1.430190386,1.624965225,3.673333571,1.156835595,5.733691677,3.851769422,8.226386452,0,5.355720346,7.796341944,0,0,0,0,0,0,0
33.62082598,0.0249632,2.152,1.7,149.6996779,60.30302622,2.781261923,1.887222551,0.565414189,1.198124009,0.89785679,0.920270489,1.116867533,0.535856464,2.544363849,1.496209846,2.181381901,2.525222223,2.322735448,1.327043679,3.769427924,10.22522766,8.58722799,3.990129238,3.573976106,0,6.980422082,4.969460642,0,30.29824937,14.29590442,40.70982158,0,0,0,0
33.64808919,0.03227816,2.7826,1.72,57.56805201,50.4155082,2.066613587,1.291127382,0.801677369,0.463301026,1.504494691,1.281089545,1.209264179,2.072096439,0.491938385,1.157134905,1.3496252,0.781179936,0.449087785,0,0.583038086,1.317993359,0.830146025,4.114501124,1.382016204,0,5.398500798,7.686537269,5.594660386,0,0,15.74202833,0,0,0,0
33.67492152,0.031706367,2.7772,1.73,128.1038867,58.14791254,2.01801017,1.02866995,1.11291114,0.848981172,1.060357003,1.159282438,0.879337197,0.210946467,1.001620026,1.178002702,1.373964371,1.192901629,1.828746578,1.567221047,2.967763041,4.696167283,5.915818281,8.37740426,8.441637095,4.006480105,2.747928742,15.65031291,0,15.90303648,0,0,0,0,42.93638659,0
33.70023496,0.016892227,1.4356,1.73,132.5155731,66.35790362,3.626582685,1.823526365,0.974825426,0.885289129,0.663422859,0.271993701,0.330099615,1.979711193,2.35002558,0,2.578903243,1.492701433,2.574390162,1.961094735,2.228172402,8.814610693,1.586267267,0,5.281593841,0,5.157806486,7.343829938,0,0,0,0,0,0,80.59072634,0
33.76810376,0.04605428,1.5594,1.69,126.3289411,47.08878952,3.6949791,1.888518598,0.970508431,1.233916101,1.37890708,1.296937664,1.452924902,2.323639337,1.034357669,2.635761611,1.655350637,2.737536116,2.832777897,3.596544857,2.451810772,3.233106713,2.909130945,5.046543335,4.843083006,8.274861355,11.3509758,0,19.6057069,16.42282235,7.74893281,0,15.7093071,0,0,102.1587822
33.79836015,0.028833127,2.5036,1.66,92.09446572,48.21297563,2.313536259,1.319707183,0.489525386,1.037314115,0.647790153,0.478052135,0.966963726,1.391804528,0.82607409,1.619239306,3.39948185,1.749033412,3.016473562,1.148930435,2.610802061,1.475469553,1.858666702,6.909163571,6.188567848,2.202864239,6.043523289,4.302469217,6.263120374,8.743892254,0,0,25.09200047,0,0,0
33.8675525,0.062825527,2.1106,1.68,141.6568898,54.46180655,3.337002662,1.442061865,1.273088185,1.332980882,1.427023684,0.877588363,1.153822843,2.022721997,1.137354518,1.486266316,2.600261815,0.802700822,2.076569085,3.427383429,1.497750805,4.7400606,2.132539721,4.756333905,9.940627567,10.10981794,6.934031506,11.84744289,8.62318325,4.012919052,28.40179305,24.26356305,0,0,0,74.88754027
33.90067078,0.031177683,2.2138,1.64,170.339657,72.74723444,2.139558712,0.63929141,0.829974123,0.863377437,0.838707015,0.884205386,0.536548928,1.716188074,1.527906908,2.096461887,1.047947124,2.830636177,0.929878415,1.062531055,0.603617544,2.72902897,6.875581084,1.064932601,1.430797141,10.18604605,5.589051331,3.978924238,5.79213475,8.086352993,22.89275425,16.29767368,23.20508616,0,43.66446352,75.45219296
33.93434457,0.032688837,2.2886,1.62,87.17074994,59.78176328,1.74912882,0.609737977,0.5037491,0.914960956,0.685658497,0.281109989,0.511745118,0.818425704,0.728637091,1.142597578,1.665836971,2.314097428,1.330337405,1.013411921,2.302853029,3.904305401,2.459150183,4.062809789,2.729307293,0,5.330678308,11.38495455,22.09749401,7.712533655,10.91722917,0,0,0,0,0
33.96160895,0.030092113,2.6474,1.59,128.6783167,57.15490601,2.759618937,1.746205432,1.485308343,0.496957607,1.737926575,0.763419173,2.038317882,1.555836965,1.055350665,1.551493958,1.809586188,1.256893327,1.44513553,1.651292636,0.625392987,2.120608814,2.671356371,8.826799509,7.412065027,6.33210399,5.790675802,12.36739061,12.00217087,25.13420212,0,0,24.04220734,0,0,0
33.9932113,0.031189547,2.6582,1.59,70.73676168,38.16869305,1.876857773,1.161905905,0.905081925,1.150732054,1.557006291,1.031180579,0.893908074,1.501093388,0.509108583,1.197522555,1.047548525,2.425336722,1.859049449,1.593190363,3.016939751,1.363995475,2.577362202,7.451692783,8.581517515,2.036434332,0,3.977410805,11.57986328,0,11.44202335,0,0,0,0,75.42349378
34.02455878,0.024012,2.088,1.6,200.2525149,70.11376483,1.644150745,1.282834445,0.979687064,0.747351556,1.088994741,1.339415908,1.625554833,0.835625442,1.653221921,0.777739997,2.267794131,1.050102072,1.811060393,2.069418839,2.351248955,4.429285411,2.231849594,2.765461552,7.431107807,10.5806203,10.88541183,5.166318504,22.56188694,10.49948996,29.72443123,42.32248118,30.12996951,0,0,0
34.06121171,0.035765813,2.5306,1.58,74.12429767,28.37804321,1.941216798,0.861253186,0.591956934,0.501747448,0.313335229,0.385388629,1.403157177,1.496031079,1.775870803,1.566447767,1.522522979,0.705004265,0.405295617,0.926226854,2.104735766,2.973677693,5.244368464,4.641601617,9.978006595,8.879354013,4.872073533,6.936995323,0,14.0980299,0,0,0,0,0,0
34.09107662,0.026394993,2.3086,1.6,184.8837523,65.59023819,2.73354535,2.128090843,1.247734511,1.133131912,1.556779865,1.566630943,1.267539821,2.280550466,0.601586282,1.415048117,1.650442475,0.955296735,1.647554201,0.627529175,5.703929194,3.223520459,4.060707405,7.547370286,8.450265473,7.219035387,6.601769901,0,27.3666056,9.551574791,13.52042476,19.25076103,0,0,51.57632735,0
34.12117774,0.025514227,2.1932,1.64,61.48423746,35.23543312,2.187627719,0.568142926,0.737604039,0.468899327,0.146410987,0.720316444,1.529845413,1.048567315,0.622353408,0.731948221,0.853708378,0.494137081,0.568142926,2.596767459,0.737604039,3.334798352,3.150664126,6.50659176,3.496789517,2.48941363,6.829667024,14.58640799,7.077829379,0,0,0,0,0,0,0
34.14905563,0.02120871,1.4814,1.6,261.9375809,74.19075557,3.53037148,1.879569776,0.665507118,1.128178348,0.70453377,3.032910044,0.788749177,1.57679228,2.246086524,2.641616507,2.054034316,0.594450369,2.733919674,0.78098236,0,7.020625102,6.317118349,9.392970548,6.309993418,5.989564064,8.216137262,11.69836731,25.54403494,11.88727428,16.82664911,0,0,0,128.3771447,0
34.181483,0.0282698,1.703,1.62,166.2808229,62.15291122,2.407793505,0.83324102,1.248200153,0.63479068,1.453536783,0.97515637,0.98623222,2.602487688,1.404225172,1.651505565,3.081975686,1.337914539,2.563818524,1.757737415,2.662826993,3.009741881,4.739259956,5.872367579,6.311886206,11.23380138,6.163951373,8.776407326,25.5516973,17.8362601,0,0,51.18400752,0,0,0
34.21789499,0.02239008,1.5936,1.58,152.7419258,51.7143825,3.708908848,1.861325025,1.996244185,1.870141284,1.83524106,1.231236134,1.494264653,1.792315,0.354596007,2.502236635,2.432071375,3.378511951,2.589669601,0,4.202619337,3.800111524,5.98380761,4.448684158,5.977058612,2.836768052,19.456571,11.0811252,0,22.52012971,0,45.38828884,0,0,0,105.0654834
34.25049329,0.02639917,1.8354,1.62,142.5353944,64.34641006,2.268999364,1.85320523,0.712878345,1.132952637,1.273527461,1.740425648,0.422446427,1.013417625,1.50372776,1.06111818,1.237636016,0.955145596,0.549097846,2.509719569,2.851513382,2.417257845,2.030032476,8.803872235,5.069357124,4.811928832,6.600725421,4.69914925,27.36227587,19.10012723,40.55485699,0,0,0,0,0
34.28499085,0.045531947,3.2216,1.59,83.89291977,54.27842145,1.764037298,0.716318739,0.981641908,0.788255582,0.492256103,0.807271306,1.714524658,1.909615224,1.046223612,0.615230432,1.19595749,2.215152463,1.273455536,1.091341109,0.826645817,3.270196262,2.94250391,5.104436265,4.89864188,2.789929633,1.913531984,2.724540658,3.966123926,27.68536944,0,11.15971853,0,0,0,0
34.30635458,0.029532837,2.5718,1.55,180.9314201,71.9384989,2.535300816,0.858959917,1.274472672,0.911463692,0.885419238,0.622301109,1.321675364,0.679414522,2.150672634,2.84557554,2.581397195,2.561391367,3.435839666,0,1.274472672,3.601279569,2.721945053,4.496978299,1.51048613,8.602690537,5.900336445,16.80212996,12.2294614,8.53672662,12.08388904,34.41076215,0,0,46.09637848,0
34.34477644,0.03721167,2.6298,1.53,91.98071413,60.10669694,2.048711647,1.314724115,1.390782535,0.241126044,0.702708095,0.617357304,0.44954587,0.898689314,1.280152106,0.752791778,0.292673092,0.338805689,1.168643658,0.890238379,0,4.001389935,1.440171119,5.353503038,8.391522905,5.120608425,0,3.333729443,4.852922298,6.775126,0,13.6549558,0,26.66983555,0,63.21738796
34.37459529,0.0273589,2.3964,1.54,313.4071896,76.4666321,3.035310843,1.52327821,1.3757422,1.202530445,1.365392287,1.343498242,1.019068296,2.200202287,2.321564962,2.047789876,3.184588425,3.225739279,3.179015395,2.42168046,4.815097699,1.554974817,1.958820437,7.281461915,13.04407419,9.286259847,6.36917685,18.13722626,26.40242745,9.21505444,0,37.14503939,26.44407589,72.54890506,49.75919414,0
34.39691925,0.01929664,1.6446,1.53,265.3517856,70.82716738,3.245249617,1.596310067,1.950536117,1.084971606,0.967930973,1.666717874,2.311746509,3.466067688,2.057206061,0.967789875,3.386347426,1.96006022,3.004818949,2.575105571,0.975268059,5.51163318,5.554456366,3.441234474,11.55873255,6.583059396,13.5453897,25.71507577,9.358382759,0,18.49397208,26.33223758,37.49258047,0,70.54890471,0
34.431296,0.034855627,2.4662,1.5,102.1587064,54.37007528,1.991907886,0.727788462,0.809886312,0.429041336,0.535862278,0.659087168,0.319955086,0.575661379,1.594463678,0.803676247,2.499649112,1.085121114,1.247637363,0.950413461,1.619772625,3.051329483,2.306277819,4.762807985,7.678922073,5.466732609,7.498947337,0,10.36190483,14.46617244,30.71568829,0,0,0,0,0
34.45559487,0.02077308,1.8222,1.52,423.8706698,81.93616615,5.111703786,2.355119218,1.019195093,1.439796567,2.157925414,1.548256435,2.952729818,1.931830823,0.76439632,0.44950226,2.621386557,3.034582613,2.791252406,3.189441024,3.623804777,6.143874743,1.28991879,7.991624593,8.58975947,9.172755841,8.388436983,11.9436925,26.07971611,60.68280508,51.53855682,48.92136448,34.82780733,47.77477,65.53466393,0
34.4849856,0.0164731,1.414,1.51,259.1251312,56.3328086,4.297342605,2.419899734,0.856824002,2.360315426,1.360604782,2.51022657,0.676996743,1.62406494,2.891781008,2.267344071,3.305648157,3.061360759,1.759927079,5.027477641,3.42729601,5.165075246,3.253253634,10.07768161,21.66389576,19.27854005,15.86711116,0,10.96243834,0,0,30.84566409,43.91892406,60.24543767,0,0
34.51158454,0.04353712,3.0624,1.49,55.43630924,46.29726249,1.563443811,0.957234108,0.756456654,0.412186326,0.686414371,0.844259658,1.152695853,1.3826159,0.547080258,1.07236611,1.000604039,0.289581063,2.330656958,1.521793668,0.86452189,0.488576191,3.077326454,2.287849867,3.073855609,1.458880689,4.002416157,5.698752692,8.295695401,0,0,11.67104551,0,0,0,0
34.54076522,0.022460533,1.976,1.47,230.7488046,67.01561659,3.818497013,1.936159819,1.989982443,0.798975042,1.663167588,1.22737404,0.744788751,1.191128624,1.06045117,2.07865643,0.48488851,1.683957183,0,5.899638496,1.675774689,1.894095741,4.772030267,7.391216163,13.90272335,14.13934894,7.758216153,16.56954954,0,0,0,45.24591661,32.2112043,0,60.6110637,0
34.55711525,0.02019581,1.7286,1.47,166.8732723,74.99352676,2.831131125,1.435518296,0.698884941,1.036665847,0.924836168,1.137508041,1.10441077,1.987049603,1.572491117,0.924701352,0,0.624264413,2.153277445,3.280606896,0,3.15974456,2.653578759,3.288021763,6.626464623,6.289964466,0,18.42763027,26.82516964,12.48346825,0,0,0,0,67.40788394,0
34.58425055,0.019143467,1.6768,1.46,183.4417548,61.24907785,2.773422221,2.082342294,1.720375138,1.406125066,1.561081144,1.440046153,1.74768268,2.445660605,2.488399753,1.463300232,2.844535612,1.975743322,0.75721538,2.595709859,4.915357537,4.444586893,5.598899444,8.671922379,2.330243573,13.27146535,4.551256979,12.96041538,9.433262335,52.67880835,37.28389717,0,0,0,0,122.8839384
34.60995067,0.02292732,1.9596,1.46,191.2133066,57.73234548,3.622000557,1.817709886,1.333846238,1.434965368,2.44395972,2.003975718,1.702459016,1.458597437,1.385148016,1.221801729,0.950032933,2.749454685,2.528987668,3.612203342,1.641656908,7.422132289,8.181030471,2.89629415,11.67400468,5.540592065,15.20052693,5.410734439,7.876426162,0,15.56533957,22.16236826,0,0,59.37705831,0
34.64444614,0.019054257,1.3594,1.47,183.8855778,64.54072217,4.215333801,1.711711308,2.098807555,1.569675993,1.960487449,1.205656913,2.048509335,1.755079234,1.666700117,1.470151248,4.572565479,1.323329028,1.521521163,2.607862696,1.975348287,2.232697988,2.812556448,6.970018716,2.341153525,10.0002007,9.145130958,26.04218933,9.477427865,26.46272246,18.7292282,0,37.96951204,0,0,123.4592679
34.78011919,0.0397015,1.465,1.48,148.4115701,56.61760187,3.463270619,1.962508587,1.422066922,0.678012376,1.411368502,1.504465331,1.123608432,1.010794963,2.19975977,1.88155035,2.194547719,4.128252867,2.19070726,0.83440819,0.948044615,6.42933902,2.699705172,5.854058909,7.865259024,7.999126435,6.583643157,6.249317527,4.548577335,19.0506973,35.95546983,0,18.22300991,0,0,0
34.84572006,0.04494436,1.5082,1.47,164.4039944,57.30762052,3.331880793,1.612630304,1.20383882,0.998201196,1.579190336,1.226737928,0.992536998,1.934580858,1.766502617,1.454305386,2.907823237,2.524626656,3.225260607,2.211217833,1.674906185,5.206063738,5.961946331,2.954954206,6.947758988,12.71881884,7.754195299,11.04064135,20.08987814,5.609463633,15.88059197,11.30561675,0,0,30.28982539,0
34.8828095,0.028885777,2.0366,1.47,121.587268,54.06320594,2.780609056,1.191844448,1.221582826,1.035423406,1.293218856,0.795301319,1.158241494,1.157723075,1.649136815,0.969772755,2.262190418,0.872922728,1.003658482,2.293672568,1.954532521,1.47278022,5.56583675,6.896570263,4.632965976,6.596547259,9.048761672,8.589254244,6.251704607,26.18386438,24.70915187,0,0,0,0,0
34.91922799,0.0152761,1.099,1.43,177.9224499,38.33671674,6.059940922,2.253674206,2.463900686,2.545264304,1.467218637,2.406153013,1.460089295,1.751322927,3.118374305,0.611251982,2.138802679,3.301241934,7.59132364,3.252851524,8.6236524,6.962248302,8.770427734,15.21428374,5.840357181,12.47349722,11.40694762,16.24153284,35.46428926,16.50380352,0,0,0,0,0,0
34.95575979,0.035983387,2.5222,1.44,78.74469619,33.06215107,2.383474358,1.158179373,0.78450356,0.748070452,0.726694849,1.276861263,0.619854665,0.557619501,1.103208132,0.778488125,0.907990232,0.700741461,2.014224997,0.920626429,1.046004747,4.72911579,3.723327444,3.69082896,7.438255978,5.295399031,12.10653642,6.895050822,5.018575509,0,0,14.12106408,0,0,0,0
34.97997792,0.02792912,2.4216,1.46,90.77918556,38.10665198,3.509515903,1.232668718,1.263425725,0.749622848,1.471267056,0.82254279,0.798609841,0.478951434,0.568541576,2.005980798,1.559784846,3.159880381,1.038036815,2.372237777,2.02148116,1.523227388,4.79706955,3.566399306,4.791659046,9.09666522,9.358709074,8.883462129,12.93168872,0,12.77775746,0,0,0,0,0
35.01818375,0.019133047,1.3634,1.42,101.0922194,19.24105603,3.913366554,2.083476354,1.475410343,1.719533264,1.366689905,1.680968815,0.58287816,2.44699253,2.489754954,3.416226698,2.276867814,0.658939776,3.03051106,3.462831336,0,8.894014897,5.601948647,6.941316138,16.32058849,13.27869309,0,19.45121058,0,0,0,0,0,0,0,0
35.04591702,0.019234,1.63,1.43,387.9018291,76.99291907,3.751269173,2.449366434,1.956888492,1.088505068,2.52481649,1.433267939,1.449547031,2.086413447,2.476686998,2.912825124,1.698687927,3.932887224,3.014604842,0.861164001,2.935332739,5.529583097,8.358818619,10.35732497,13.9156515,16.51124666,0,12.89941145,9.388860511,0,0,26.41799465,37.61468379,0,212.3359909,0
35.07302355,0.014811107,1.2842,1.43,301.6947559,65.68503914,6.342106802,1.835074816,1.588284138,1.615490857,2.017709109,1.551058729,1.882410831,1.806305549,2.680229483,0.630442182,2.941266923,5.958547213,5.872239411,1.118324833,3.811881932,5.744661959,5.427464704,6.725114905,15.05928665,17.15346869,11.76506769,25.12715141,48.77024982,17.02193891,24.09485863,34.30693739,48.84718234,0,0,0
35.14616515,0.07429512,2.5128,1.43,93.17065561,57.98917346,2.088894628,1.243826809,0.886570857,0.764883583,1.106161324,1.607899155,0.90064341,0.810216261,1.068634515,0.754090961,1.759069161,2.036342437,1.170660527,1.78354954,1.519835755,3.149375125,1.803320744,3.57516148,3.002144701,3.419630449,4.690851095,3.33948286,2.430648784,0,0,6.839260897,9.73793202,13.35793144,18.32363709,0
35.1758019,0.07488783,6.4098,1.43,82.83835404,77.89450885,1.090716729,0.483914656,0.408364343,0.399384109,0.498821117,0.490822528,0.297838382,0.535869129,0.106017666,0.498748403,0.290857794,0.505056381,0.580697587,0.884716696,0.502602269,2.556367334,1.431238492,3.546865374,1.191353526,0.848141329,1.163431178,0,0,3.36655172,4.765414104,6.785130629,0,13.25220826,36.35722431,0
35.20554295,0.019018207,1.6634,1.42,125.4757489,46.31391048,3.507506527,1.619680616,0.989546331,2.516242233,0.982101828,1.207942299,0.879596739,0.703362431,2.504789151,0,0,3.314593668,5.3354185,0.870935345,0,5.592325457,5.635775589,5.237423062,9.382365214,3.339718868,13.74369904,26.09155365,0,13.25644196,18.76473043,0,0,0,0,0
