Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,x1_m (ppb),x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb)
20.17330973,0.058814507,5.0126,1.59,114.4033545,1.388796976,1.263133996,1.359909999,0.711943623,0.952714725,0.31247932,0.758468322,0.682315954,0.539964264,1.111338487,1.111037581,1.500525693,1.47879102,1.12649952,1.919872939,1.808329396,3.189163935,3.387136944,4.55080993,4.319714114,4.444150323,0,15.35210897,8.573182611,12.13549315,17.27885645,0,0,23.14661626,0
20.20730002,0.050185473,4.3894,1.61,102.8852698,1.925982312,1.949690883,1.828109859,0.834357239,1.265397506,0.915519761,1.555542672,1.066180406,1.107412703,0.558182226,1.302072549,1.256093112,1.444215469,0.990144794,0.749993788,2.966962189,3.203586748,1.984765463,4.444407635,8.859301625,5.208290197,17.30332349,10.79507661,5.023640033,14.22210443,10.12491614,0,0,0,46.87461177
20.24781729,0.052741403,4.5014,1.6,143.1913352,1.651962799,1.374226553,1.516501849,1.077466924,1.062418575,0.522691354,0.845804953,0.76088374,1.05374577,2.478615308,1.651962799,0.717132538,2.473607796,1.256214461,0.356823965,2.016556151,3.556391975,6.924795745,3.383219812,7.225685282,1.651962799,11.76055547,0,14.34056,0,28.90274113,0,18.81688875,25.81191873,0
20.28420426,0.0447534,3.8916,1.6,191.3044983,2.007658634,1.902925775,1.839745366,1.136121853,1.168579001,1.334636705,1.121368604,0.597795568,1.241828122,1.251866415,1.216762808,1.971977064,0.32390226,0.370108827,2.102566133,2.851787832,3.592431353,11.87025125,5.980632555,5.676928558,1.946820493,11.08775109,16.14048033,5.633398869,23.92253022,0,0,22.17550218,60.83814041,52.56415332
20.31572805,0.055184527,4.8908,1.58,67.72658389,1.406143048,1.576064335,1.449363445,0.758774524,1.015383296,0.8325847,1.010449461,0.727197979,1.007094453,0.846029401,1.578827282,2.056151174,0.788032167,1.500749339,0.341026693,2.312735277,2.913380381,5.414908864,1.616719137,6.905790533,6.315309129,8.991914756,16.36195452,0,0,0,0,0,0,85.25667324
20.34821007,0.052773453,4.5364,1.55,101.5613815,1.470385841,1.167383172,1.248125413,0.736766491,0.566279122,1.044747834,0.528307053,0.633684705,0.752218441,0.353872859,1.238219655,0.716697014,1.098713574,0.627725773,1.426429043,2.418397764,2.538737237,3.774867397,0.845291285,3.610648515,1.65095954,2.350682627,17.10948703,14.33185079,13.52466055,0,0,0,25.79624282,44.57590759
20.38939389,0.050123593,4.3148,1.6,147.0213193,1.928360031,1.771348068,1.361041942,1.193410419,1.2669597,0.916650015,1.668710427,1.200933739,1.108779858,0.558871329,1.303680021,0.503057528,0.578399369,1.982734351,0,3.819375061,4.276722308,3.312026253,7.119831153,10.13741584,6.95296011,12.3747752,10.80840365,15.08952588,7.119831153,0,28.86787558,19.79964031,0,93.86496149
20.41912596,0.0562522,4.9272,1.56,90.45498028,1.621463813,1.642784852,0.669107933,0.744372895,0.664074135,0.571747501,0.495635506,0.713395676,0.987979682,0.165994333,1.355253336,1.120625103,1.546150449,0.883358965,0.334553966,3.403258936,4.763473468,1.770711087,3.172067238,5.645598184,6.195443823,4.410623581,6.420561083,4.481846984,19.03240343,0,0,17.64249433,0,0
20.44909316,0.04843098,4.1394,1.59,115.4545518,1.883317387,1.94549497,1.505754415,1.42038673,1.311238649,0.664080198,0.690812061,1.104804576,1.639329403,0.192801104,2.023863461,0.520638875,1.197227674,1.026014447,0.388581784,2.196032401,3.319642042,5.484445105,4.605413742,15.73756227,5.396969229,7.684356578,14.91486177,0,0,10.49170818,0,0,28.10921473,145.7181692
20.48853714,0.060685847,5.3078,1.6,85.20290067,1.682464147,1.313757737,1.938198697,1.330694543,0.554001794,0.984241526,0.459424876,0.881700944,0.915798884,0.461600863,0.897314212,1.662005383,2.149785388,1.091762201,0,2.804106912,3.090821235,3.282689446,4.410478813,1.046627297,4.307108216,12.26516363,2.975740687,12.46322331,5.880638418,0,0,16.35355151,0,0
20.52905985,0.06175199,5.3006,1.6,137.658809,1.344778781,0.968306859,1.066652074,0.58120898,1.149366992,0.37201872,1.173881648,0.541549029,1.028557357,1.058473174,0.881822151,1.020819368,0.70422317,1.072913011,0.914273206,1.722308889,3.037458445,3.763683078,2.889554825,4.114229429,7.05457721,6.026703265,11.69745902,0,17.33732895,0,0,0,66.13666134,0
20.55878407,0.051414,4.51,1.6,153.5597727,1.429829776,1.37446359,1.281127479,0.581728892,0.653908817,0.804279249,0.433820945,0.910616219,0.617686463,0.726459439,1.059133167,1.716510646,2.537471242,2.255132818,1.098109268,1.24117168,2.605864766,4.520459793,6.073493234,2.470745853,13.55690454,4.825675493,14.04950738,14.71080365,6.941135125,0,0,38.60540395,26.47832918,45.75455283
20.58851959,0.0610514,5.332,1.61,94.72718955,1.337912136,1.394929492,1.040360477,0.783838124,1.101369271,0.752575577,0.730678415,0.328658116,1.300450596,1.07061959,0.891941424,0.826026953,0.712304421,1.085225131,0.924764869,3.484146188,4.389020763,3.806872894,2.922713659,1.040360477,1.427106279,10.15977028,2.957923046,12.38859811,5.845427317,8.322883817,23.70071212,0,0,0
20.62843306,0.063262913,5.4148,1.55,95.83968991,1.700003728,1.518017253,1.301471208,0.472773189,0.944771692,0.653640674,0.352567862,1.162953183,0.627495047,0.885594347,0.860761381,0.597863336,0.916538719,1.570932559,0.297479133,2.017409487,2.964914097,3.673794132,2.820542894,2.00798415,2.75443642,3.921844043,11.4180858,11.95552369,16.92325736,0,0,0,21.51903453,0
20.66529424,0.071818773,5.1056,1.56,90.74862485,1.118371262,1.034417596,1.17918033,0.749612033,1.09228857,0.959619409,1.319905555,0.745024815,1.216029715,0.390046194,1.213148488,0.877731886,1.412863058,1.153154504,0.524080147,1.18471532,1.865500132,1.849217404,2.484528103,4.421926238,9.705187902,1.727314937,2.514458751,14.04166299,9.938112411,7.07508198,0,0,18.95544512,32.75500917
20.69711457,0.058861867,5.0816,1.55,170.1355962,1.549575504,1.3236844,1.518676506,1.168680594,0.825021752,1.014740675,0.852590319,0.795394793,0.674412264,1.427714111,1.850239408,2.356071734,1.477601191,1.688389716,0.959164109,2.168249306,2.276141392,3.384411669,6.820722553,3.237178868,4.440574579,6.322614976,6.135902692,17.13256933,6.062864492,17.26495396,12.29116351,16.8603066,46.2559852,39.96517121
20.74623296,0.07353432,5.2152,1.54,175.9974702,1.332951618,1.404542227,0.703798454,0.976164901,0.609603206,0.374892642,0.530810955,0.545732608,0.647814486,0.888875084,1.036740147,0.171450902,1.379901136,0.67575093,1.023706842,3.181959157,1.821978242,3.160631931,6.066410917,6.046268537,5.924229411,8.435084455,9.823186946,13.71407272,19.41251494,20.73006356,9.838682508,0,55.53965073,31.99083882
20.7887499,0.07239504,5.1344,1.54,88.84796942,1.4291465,0.926068128,1.202288298,0.578390632,1.03199421,0.507723099,1.155352118,0.923867994,0.767677325,0.644902358,0.752182369,0.522447069,1.601847572,0.915180288,0.259954227,1.175284951,1.850650695,1.834497579,1.848563389,7.896109633,3.610475369,3.427130917,9.977774338,10.4474182,9.859004742,0,9.993513754,13.70852367,0,64.98855665
20.82615405,0.077349307,5.3222,1.56,158.7521718,1.76001166,1.80378315,1.398998069,1.005353861,1.110778559,0.950406297,1.369711475,0.951163102,1.23172656,1.086472798,1.548810261,2.281925518,1.499248333,1.070703094,1.703128084,3.300021863,4.157077141,4.292492439,6.920647451,4.926906242,5.632037313,11.22667438,9.338692271,16.29709197,9.227529934,6.569208322,0,38.49145501,17.6001166,30.41300149
20.86463217,0.060545667,5.422,1.53,210.9004833,1.618905137,1.316799451,1.126757975,0.592789098,0.493586188,0.531203248,0.82887943,0.883742326,0.393393948,1.388008792,0.539635046,0.832926693,0.718254246,2.188579867,0.932489359,2.810599196,3.540545535,4.935434673,2.947126863,7.343353702,5.756107154,2.048926814,5.965260704,16.6561055,17.68276118,25.17721269,23.89868236,32.78282902,44.96958714,0
20.89905,0.063613393,5.4682,1.56,100.4617466,1.776239403,1.196329338,0.813560447,1.034370546,0.469783221,0.722266022,0.613594411,1.261686388,0.374422706,0.440357569,0.513611394,0.990948982,0.91148902,0.781138728,0.295840163,3.009441759,3.791029897,3.131617069,4.207504536,2.995381647,4.108891148,3.90023652,11.35517749,19.81609058,0,31.95073757,0,0,0,73.96004067
20.93471189,0.0578683,5.054,1.5,129.2982326,1.976107344,1.596906459,1.341494585,1.137061576,0.774634079,1.111560381,0.578152549,1.502523809,1.509181408,1.129510022,0.752802798,1.525060842,0.751485393,2.003608171,0.975632426,4.410953892,1.389132887,4.0162735,6.937830582,3.292759436,6.02242238,15.00606514,12.48250549,8.71336303,12.33392104,0,12.50219599,0,23.52508742,0
20.96852947,0.058974547,5.1134,1.52,92.80676788,1.754369027,1.812747965,0.997220289,0.963587188,0.886787376,0.701170516,0.94551257,0.907285793,1.34624739,1.424986242,0.738681696,0.427558199,1.228981671,1.404303155,2.233773448,1.442737687,2.726150965,4.503926969,1.512820113,3.230993737,7.386816956,12.62106928,6.1241791,8.549917454,6.05128045,8.615983298,12.26767934,0,0,0
21.00420031,0.05990182,5.2316,1.54,116.4634007,1.749938063,1.149459316,0.942512096,0.948670968,0.74833715,0.460210984,1.396314216,1.004896251,0.927785344,1.247046771,1.090870481,1.473288764,1.45194861,1.382564702,2.19919489,3.906111748,3.578600613,3.879930857,3.723504575,4.24130443,5.817975898,12.42569657,9.044066261,16.83513142,17.87282196,16.96521772,0,0,0,0
21.0444703,0.051207333,4.3892,1.53,108.3477927,1.887548671,2.158478368,1.607872445,1.226561029,0.802447452,0.897250249,0.871143589,1.436743561,0.310089686,1.094087014,1.488770783,1.231027341,3.396949563,3.558082415,0.735027404,3.738542702,2.09310538,5.83547635,6.098005126,6.201793718,6.805809292,4.845151342,28.21241901,4.923391564,6.969148715,9.922869948,0,0,0,45.93921272
21.07225532,0.042527573,3.7088,1.51,206.8809997,2.688937168,2.38598358,2.48918755,1.265913205,1.141901984,1.188414195,1.311176981,2.51633301,1.306823464,2.415209766,1.28044627,2.371642582,2.38598358,3.115837954,3.540177848,3.001045946,5.670680386,6.245760817,10.48941585,7.467562649,14.34099823,8.751049979,21.23155978,11.85648431,33.56613071,35.84430071,17.01204116,0,0,165.9458366
21.11049071,0.0589662,5.076,1.54,96.79418226,1.754617358,0.983324507,1.47609494,1.268057347,1.013614743,0.623350904,1.134775689,0.680560664,0.26928759,1.108479516,1.477572512,0.64142808,0.245831127,1.123601547,0.638311325,2.525148336,0.908845617,5.067635062,6.052137009,6.462902168,1.477572512,4.207618599,3.062522989,0,0,17.23440578,12.26941583,0,23.0870705,0
21.14798067,0.046352853,4.0424,1.49,169.5289471,2.73135686,2.540896116,2.030014905,1.355017327,1.289435393,1.585949145,1.924754873,1.731504033,1.712825076,1.208669465,2.114598859,1.359951391,3.127256758,1.072013513,1.218008943,4.588973219,2.890392316,6.446618948,2.887132309,8.221560366,5.638930292,24.08660263,7.791768147,21.75605037,15.39803898,0,0,42.8206269,0,0
21.17820431,0.051261,4.3938,1.55,152.9391605,2.416719734,2.332957822,2.110991409,1.867088618,0.874480741,0.806679801,0.870231563,1.304763083,1.393942697,1.092941582,1.487212144,0.983790833,1.696696598,0.646246791,1.835644704,7.054298675,3.136371068,5.18165957,5.22138938,8.673421225,10.19802613,7.260118213,7.045720648,19.67294847,13.92370501,29.7374442,14.11366981,0,0,45.89111759
21.20803471,0.04779108,4.1922,1.52,149.876814,2.335817876,2.16111579,1.821254289,1.189073727,1.563288842,0.769110764,0.700061709,1.679396081,0.33225585,1.172295718,1.367308025,1.582829952,3.639773962,0.346584099,0.393784711,4.895959724,0,5.557879236,3.733662446,5.3160936,5.469232099,5.191497656,3.778641183,10.55066146,14.93464978,10.6321872,30.27681433,0,28.48558385,49.22308889
21.2442416,0.04997454,4.3268,1.53,135.5079671,2.097557574,2.175466855,1.506318748,1.137121374,0.896991893,0.735507201,0.446316666,0.803010418,1.112086888,1.121076421,0.871712238,1.51367382,2.320497979,1.657206688,1.882898435,2.553844449,1.608554249,1.993142792,3.570533329,3.812869331,1.743424477,0,18.0677344,10.08968779,7.141066657,10.16765155,0,0,54.4820149,0
21.28452539,0.058800427,5.0114,1.55,118.9809584,2.245759405,2.434426347,1.720298009,1.017305858,1.588238095,1.406493648,0.853481183,1.251212119,0.540093561,0.952803944,1.296520894,0.643236428,1.232620935,0.845076949,0.640110887,3.617524815,0.911407884,3.387948008,7.5864994,8.641496973,8.890428985,6.329221416,0,8.575235495,6.06919952,0,0,0,46.30431763,200.0346522
21.31204717,0.053955167,4.726,1.52,134.4066423,1.89234447,1.813471552,2.092781596,1.219527701,0.553876611,0.510933007,0.413388957,1.115650605,0.882892236,1.211428467,1.21110046,2.103000256,0.805987356,1.227954942,1.046390798,1.971192156,5.462895708,3.076825951,5.7874454,2.354379295,9.688803684,2.29919853,13.38780727,14.01795797,26.45689326,0,13.40892583,18.39358824,0,217.9980829
21.34448619,0.05302008,4.5576,1.48,96.65790844,2.079776231,1.401178626,1.552899586,0.620517928,1.05683444,0.779916087,0.736189433,1.387621566,0.449231666,1.23279378,0.821639992,1.664514243,0.546801415,0.937208793,2.12969086,2.407148415,3.537699369,4.383526388,7.57223417,0,4.929839955,9.358993039,3.405980207,4.755061722,20.19262445,0,0,18.71798608,0,399.3170363
21.38420032,0.062201907,5.4404,1.48,143.3040196,1.378823963,1.893475478,1.70186272,1.009758749,0.960887099,0.812521264,0.627518106,1.07526383,1.148757336,0.45035017,1.750887572,1.216122735,1.631301951,1.065152454,1.815320234,1.709851144,2.153920005,5.871579586,10.04028969,5.105588159,8.404260345,5.983111124,5.806424682,8.106303052,11.47461679,16.33788211,0,0,43.77218929,529.4684017
21.42450623,0.062167017,5.321,1.46,160.7777145,1.927057245,1.74880445,1.513615872,0.865993248,1.261872121,0.665163225,1.435132086,0.96828057,0.510845357,0.45060292,1.751870223,0.811203507,1.865391413,1.865062937,1.816339047,1.026486459,2.155128849,2.670397679,5.740528345,1.021690714,9.810473246,5.986469026,0,0,17.22158504,24.52057713,23.27539157,47.89175221,0,454.0847617
21.4580813,0.0564256,4.928,1.44,115.9284636,1.785367004,1.412949098,1.417484895,0.583067086,1.324066773,0.651417691,0.395289905,0.592669466,0.562824885,0.99290532,1.351088544,2.234362679,0.513799672,0.880644338,0.667051715,2.261866982,0,2.353692749,6.324638485,4.502599078,7.720505964,8.794138824,9.601245343,4.46807394,0,0,12.82185441,17.58827765,24.12658114,500.2887864
21.49927699,0.05851164,5.1326,1.46,129.5023069,2.419708436,2.012894955,1.125722817,0.920094133,0.89380307,0.39262096,1.429489292,1.143079572,0.678449019,1.117090973,2.0474456,1.292822298,1.238704588,0.566165241,1.286540362,1.454151704,3.663624704,2.269779579,6.09915431,4.342073723,7.445256727,8.48061274,15.43157422,17.23511786,6.09915431,26.05244234,12.36473338,0,0,1085.518431
21.53761918,0.05956104,5.1568,1.46,139.8193492,1.554241892,1.308145974,1.06639279,0.954098813,0.815337012,0.848547504,0.842581958,1.122939767,1.199691889,0.313545445,0.365703975,1.058370159,0.243375995,0.556190033,1.263872937,2.499929514,2.249422292,4.459577119,2.246885221,3.199178371,5.851263595,10.41399209,15.15968686,4.232863512,17.97508176,17.06228464,24.29376075,16.66238735,0,750.4245561
21.56779089,0.045266667,3.88,1.46,153.8016722,2.014968484,2.441750839,1.403139845,0.72680214,1.155328795,1.319503615,0.862286215,1.625297639,2.280102247,2.062786393,0.962373007,1.114067053,0.960688855,1.463649047,2.078725696,2.349543475,2.95974811,3.667393012,7.883759676,9.821978912,5.774238044,10.96203004,3.989366931,11.13904652,23.65127903,11.22511876,15.98263979,21.92406007,0,415.7451391
21.59767957,0.06282816,5.4792,1.43,114.8914363,1.560091698,1.355481338,1.085823822,1.237716083,0.475654624,0.804422282,0.710015066,0.638727543,1.263674275,0.891722413,1.040061132,1.204000768,0.692160683,0.790901487,1.198150424,3.385615663,1.705960271,2.113837579,7.100150659,5.0546971,6.933740878,11.84694633,8.622821824,4.012750858,5.680120527,16.17503072,11.51523183,15.79592844,0,374.4220074
21.63399592,0.062337333,5.3432,1.43,117.3514443,1.790760897,1.714959299,1.622691435,1.34342009,1.018724565,0.884461175,0.536704144,1.07292784,0.636812046,1.048534182,1.572375422,2.629208252,0.697610562,1.062838431,0.905688243,4.777182271,4.298481309,5.858823691,2.862422101,4.075597093,8.38600225,7.960150573,17.38143101,4.044346132,5.724844202,0,11.60589954,0,21.83854752,339.6330911
21.67405511,0.04900052,4.2486,1.45,147.0688167,1.944774814,1.922882206,1.872318061,1.159724786,1.372233109,0.375063714,0.568985546,0.955467866,0.486082573,1.333921045,1.111299894,2.315643371,0.887484095,0.338029645,0.384065243,4.341015209,3.281057371,2.71034931,4.551884364,5.184880783,8.890399149,12.65840035,11.05612816,0,14.56602997,0,14.76475817,20.25344056,27.78249734,480.081554
21.70746244,0.05657136,4.9624,1.41,125.2935306,1.708573631,1.889754629,1.122749455,0.475825724,1.188589701,0.974608902,0.788542827,0.354685447,0.982405774,0.825289193,2.117668726,1.337163414,1.024951663,3.220709424,0.332666505,1.880032605,2.368299633,4.695256596,1.577085655,2.245498911,9.240736259,10.96435015,6.384338049,13.36968492,12.61668524,0,0,17.54296024,24.06441734,291.0831921
21.73770962,0.04816,4.128,1.45,93.51687442,1.8656468,1.805946103,2.051533063,1.179965066,0.620525433,1.431035898,1.273614882,0.694388086,0.494566006,1.163315582,1.356834036,1.570705001,1.203964068,1.375716643,1.172304607,4.416777462,5.007480814,4.825891192,2.778796107,3.95652805,5.427336146,12.87932308,7.499391324,5.234920119,22.23036885,0,0,0,0,439.6142278
