Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,"CPP (≥4.5 µm, ≤10 µm)",x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb),ABK1 (ppb)
16.30247153,0.0130019,1.1306,2.01,62.2606178,0,3.559951373,0.696808129,1.62836364,1.150178407,1.149236067,0.706755052,1.286608308,0.514412973,0.610636365,2.154503512,4.188178086,4.848339657,1.114893007,0,1.447434347,3.27201413,2.060897732,5.107273768,10.29286647,9.77018184,6.701084938,0,0,0,0,0,0,0,0,0
16.33312637,0.028007527,2.4214,1.97,69.42429516,37.92105626,1.847059173,0.776348134,0.671940684,0.854313474,0.80026269,1.312384149,0.796374144,0.716415925,0.850424928,0.333394181,2.333127376,1.350443289,1.035130846,1.774197549,1.343881368,4.556889406,1.913456089,1.185471741,4.778244866,4.535599619,9.332509503,4.429296502,12.89548665,9.001642877,0,0,0,0,0,0
16.4141285,0.019035333,1.6316,1.92,40.35038147,32.82376587,2.002486124,0.856706474,1.235820008,0.785618217,0.784974561,0.241371095,0.292935113,0,1.251267758,1.471612749,1.144277785,1.324644571,1.523033732,2.610455215,0.988656006,3.352376323,1.407676228,3.488473863,2.343480904,0,0,0,0,13.24451474,0,0,0,0,0,0
16.44410728,0.039116513,2.7874,1.9,69.63316949,70.82901215,0.835262676,0.555867311,0.360833476,0.6116907,0,0.469835255,0.42765449,0.683940921,0.40593766,0,1.113683568,0.322306985,0.370578207,0.846886748,0.481111301,0.543790805,2.055059406,0.848800892,2.280823947,4.871251926,2.227367136,6.342775945,4.616601217,0,0,12.99000514,0,25.37110378,0,0
16.47534574,0.022529133,1.5718,1.87,145.7161028,59.66078641,3.56516387,1.045559838,0.939753025,1.194813308,0.994861999,1.019697293,1.237534848,1.187501701,1.057222154,0.828930813,2.417060251,0,3.217107194,1.470418603,1.670672045,5.664984963,9.514999383,4.421226184,3.960111515,5.638518153,7.734592802,11.01273077,16.03127297,0,15.84044606,0,0,44.05092307,0,0
16.56300333,0.04547505,1.413,1.8,219.1112987,70.70790137,3.32293437,1.394584663,1.293250133,1.052322423,1.396470653,1.212422,1.716669807,2.500313527,1.047532608,1.23200037,1.436944593,2.495164476,1.912573253,2.185413107,1.241520128,3.74204321,4.713896736,5.840940278,12.75240428,9.776971008,1.915926123,13.6397475,15.88434476,16.632005,15.6952668,33.52104346,15.90940148,43.647192,0,0
16.59839343,0.041001167,2.465,1.83,33.2536804,36.6881671,1.06249216,0.530316399,0.458996613,0.364733637,0.819978324,0.5602986,0.271997993,0.163125749,0.193639196,1.594169877,0.79686912,0.614983743,0,0.807958882,0,1.556385,1.960596861,0.80978504,3.263975915,3.098227138,2.12498432,6.051224879,0,6.148940955,0,0,0,0,0,0
16.63539513,0.028277633,1.966,1.78,103.3592682,62.70408669,1.396133376,0.704854785,0.831902922,0.423076555,0.792618617,0.324962079,0.985959018,1.892194007,1.965370653,0.660419229,1.155420725,0.445847972,1.537864985,0,1.331044675,3.008908137,0.947589422,1.174148169,1.577534429,11.23068944,6.162243865,8.773976128,0,17.83131919,12.62027544,0,25.58491439,0,0,0
16.66558744,0.020928927,1.4756,1.76,67.23021328,44.92907585,2.666913137,0.692616856,0.449602527,1.143260129,0.713952161,0.658597452,1.332155635,0.6391485,0.758704264,0.892310108,0.520373295,1.807191407,0.692616856,2.374268206,3.596820216,4.065416368,1.280313446,6.345692147,6.39434705,0,0,5.927377065,0,0,0,24.27853646,0,0,0,0
16.69424903,0.01893066,1.3426,1.75,106.4066414,48.23338033,2.157384079,1.052875344,0.372795969,1.105946992,0.986643652,0.970822836,0.29455484,0.353307599,0.419395465,0.986499827,1.150604842,1.331968931,3.06291009,2.624889209,1.988245168,0,1.415459694,3.507762688,14.1386323,3.35516372,13.80725811,13.10610828,0,0,0,0,38.21741175,0,0,0
16.75660026,0.04157114,2.9588,1.75,47.71586893,68.82507319,0.91693398,0.566632452,0.452703405,0.431679419,0.44929765,0.331569877,0.402403027,0.321778332,0.381968498,0.449232155,0.523962274,0.606551828,0.348696894,0.796881124,0.452703405,0.511681909,1.933715521,2.396046733,1.073074738,1.527873992,0,5.968257782,0,6.064634093,8.584597904,12.22299194,0,0,0,0
16.78418492,0.01578808,1.3552,1.73,242.4273793,66.8329358,4.570024428,1.262447692,1.639000459,1.515523573,2.12945893,2.910157065,0.706370568,0.847265284,1.508625423,0.591430143,1.379630016,2.395641296,2.754431327,3.147367201,1.192000334,1.347294938,0,18.92688551,8.476446819,12.06900338,11.03704013,7.857424076,22.87616266,0,22.60385818,0,45.82449721,62.85939261,0,0
16.81314264,0.013775413,1.1944,1.68,290.2666592,73.54655409,4.249479975,1.709970977,0.6830792,1.736950234,1.627056705,1.667673828,0,1.942111174,0.576348075,0.677841469,1.581201851,5.491316379,2.104579664,2.404810366,2.732316799,7.720712165,7.78069901,4.820491494,22.66810974,4.610784598,0,18.01087734,52.43700169,18.30171965,25.90641113,0,0,0,98.82511571,0
16.92028074,0.072865267,2.452,1.67,106.0860671,69.70837866,1.40124048,0.621683693,0.419699549,0.861987094,0.769000775,0.252223286,0.535684894,0.458952965,0.10896046,0.897036789,1.046259558,1.384201396,0.795755127,0.909274289,0.774829936,2.919251,1.103224655,3.189653046,3.673267844,5.230102067,4.782900839,3.405014366,14.87007607,17.29999521,4.897690459,0,19.85804379,13.62005747,0,0
16.94713784,0.024060657,2.0594,1.67,164.805285,71.17784324,2.376368488,0.527157743,1.17324707,0.745840224,0.621024298,1.145749092,1.158762539,1.389892664,0.329975739,0.388083606,0.452641617,2.095957006,2.409863967,0.688411319,3.910823568,6.188459603,2.227336235,4.139803646,9.27010031,2.639805909,3.621132934,25.77935458,30.02168155,31.4347721,0,0,30.06903918,0,0,0
17.04996497,0.190169267,6.4102,1.65,35.29291605,61.75208951,0.544058038,0.228676184,0.210292749,0.204458442,0.157146869,0.096641888,0.234574918,0.281363909,0.375743662,0.392809903,0.458154137,0.331481677,0.381126973,0.435496983,0.395845174,0.559270187,0.704519366,1.396740156,2.111174263,0.333994366,3.665233096,5.870994713,2.848809583,3.97720027,3.753198691,5.343909854,0,0,0,12.3701617
17.07822981,0.029675267,2.573,1.64,14.89606869,28.06358924,0.917502668,0.305299013,0.475633383,0.50393834,0.377644098,0.30965715,0,0.450769061,0.535087556,0.62931508,0.367001067,0,0.976956841,0.558162748,1.902533532,0,0.90296025,0,1.503236371,0,0,4.18037153,0,0,0,0,0,0,0,0
17.1040012,0.013302643,1.1386,1.64,142.6219913,25.57514606,3.070119485,1.770742582,1.061033294,0.449670167,1.404067978,1.72694221,1.257520941,3.51948264,1.193662456,4.913521561,5.730889705,1.89549177,3.269063227,2.490276251,4.244133176,6.39608226,16.11444315,7.487714411,26.82711341,4.774649823,6.549588234,9.325487935,27.15029465,0,0,0,0,0,0,176.8388823
17.14069333,0.034394583,2.425,1.66,40.32712696,34.67289976,0.831191728,0.368772063,0.341976025,0.086958487,0.217218105,0.133584385,0.324243935,0.583377851,0.461667634,0.814449152,0,2.565888864,0.421453787,0.481576655,0.54716164,1.236892452,0.779064132,0.96533024,3.890927219,3.693341072,7.599467226,3.60677839,0,0,10.37580592,0,0,0,0,0
17.17368809,0.01539564,1.1076,1.64,249.2451844,68.42620987,3.094868975,1.176934459,1.680779128,1.359885427,1.213188638,1.49216897,2.173128569,1.303293538,0.515693596,2.426023577,2.122195868,2.456706992,0,5.379324402,1.22238482,6.908189675,3.480931773,4.313186253,2.897504759,16.50219507,16.97756695,16.11542487,0,0,0,66.00878029,0,0,88.42482784,0
17.19857076,0.016835,1.443,1.62,114.5185322,48.79990114,2.830263652,0.861047068,0.698670799,0.177659693,0.665678011,1.364591404,0.331221712,0.794576304,1.414808367,0.554650811,3.234587031,2.246663287,1.722094135,0.98388051,1.117873278,6.317552794,4.774978239,3.944417155,5.299547391,3.772822313,15.52601775,0,10.72678011,14.9755719,0,30.1825785,0,0,0,0
17.22323652,0.029633607,2.5364,1.66,85.17629363,53.33915469,1.837585052,0.550310784,1.031987765,0.302788077,1.008466677,0.930277433,0.376337419,0.677104152,0,0,1.470068042,0.850893759,0.978330282,2.794737167,1.270138788,4.306839967,1.808459329,3.361264638,6.0213987,4.28671841,5.880272168,4.186248448,12.18787474,17.01539443,12.0427974,0,0,0,0,0
17.24727966,0.03730308,3.2722,1.66,51.95698402,39.22479128,1.678746462,0.777186623,0.504499806,0.881962299,0.200281752,0.246337796,0.448444272,0.896487105,1.064179279,0.750947086,1.459779532,1.689877281,1.554373246,1.332085317,1.513499419,3.421358278,1.436642026,0,5.979256963,3.405373692,2.335647251,0,0,6.758523771,0,13.62149477,0,0,0,63.06247578
17.27711862,0.034050333,2.9186,1.67,88.83579878,62.0633259,1.399325173,0.745000722,0.345433414,0.351350561,0.548535468,0.53973971,1.146327182,1.178551641,0.233167555,0.82268326,1.599228769,1.110784322,1.702858793,0.486445411,0.552693463,4.372891165,3.147761986,1.950179522,2.620176415,3.730680872,5.117532061,0,0,14.80829867,10.48070566,29.84544698,0,0,0,0
17.30270636,0.024696517,1.7746,1.66,52.32509326,41.92354896,1.598579598,0.807062203,0.571519768,0.363318556,0.907552224,0.558124773,0.677356762,0.270821433,0.321479869,0.756183273,0.881974951,0.510498126,1.173908659,1.341373653,0.762026357,0.861303663,2.169989119,5.377621767,1.806284699,5.143677911,3.527899802,0,21.93653609,0,0,0,0,0,0,0
17.32760309,0.023625,2.025,1.66,106.4412193,61.0093104,2.362566327,1.073757584,1.095308799,0.759593886,1.106833512,0.972397726,2.124235246,1.415522971,0.672121308,1.976200297,1.382965655,1.067303744,2.454303049,1.402211927,0.796588217,0,5.671023539,4.21614367,1.888209108,5.376970466,3.687908413,0,22.93147214,0,0,0,0,42.00758177,0,0
17.35760125,0.03483558,2.9774,1.65,72.77785768,62.34366803,1.211464293,0.468133251,0.135058729,0.343430587,0.857873038,0.52757316,0.480208814,0.383995102,0.45582321,0.268046245,0.625271893,0.723830376,1.66447378,0.950960391,0,4.884936667,3.07680667,2.859329289,3.841670513,3.646585682,0,7.122237661,0,7.23724861,10.2444547,0,20.76844502,0,0,0
17.38773117,0.024745653,1.7824,1.65,120.3871971,64.38640553,1.980503191,0.951906853,1.235833991,0.362597126,0.452875063,0.557016523,0.225337252,1.62170203,0.320841517,0.754681744,2.200559101,1.528453338,2.928944164,0,2.281539676,2.578780197,1.08284012,6.70867949,9.013490079,2.566732136,3.520894562,5.013148703,7.297659134,10.18820354,0,0,0,0,55.01397753,0
17.41982367,0.021442043,1.8458,1.63,167.2501118,68.2628825,2.285642494,0.845052822,0.987397557,1.115901458,1.0453005,1.499952887,1.040221295,1.559633552,2.221644504,0.87095677,1.523761663,0,0,0.772483673,2.633060153,0.992032332,4.998700134,6.193837198,6.24132777,0,16.25345773,0,16.84404236,0,49.93062216,47.39508275,0,0,0,0
17.44822689,0.03263728,2.2984,1.68,80.59161544,56.63528474,1.626756759,0.832774326,0.288311352,0.366562523,0.572284686,0.422331082,0.854255857,0.40985928,1.459576219,0.572201262,1.334774777,0.386292163,1.332438921,1.522519192,1.153245407,3.910472979,0.821011623,1.017306939,6.834046858,3.892203249,5.339099108,11.40293921,11.06620056,23.17415112,0,0,0,0,0,0
17.4805514,0.032606,2.7948,1.63,58.07790506,22.84954314,2.004082905,1.167002527,0.649322861,0.550371268,0.458266958,0.422736238,0.855075373,1.230757414,2.191464656,1.145500387,1.002041452,0.386662745,2.667434346,1.523979794,1.154351753,2.609482949,2.465397738,3.054848623,2.736241193,5.84390575,10.68844216,0,5.538408363,7.732127612,0,0,0,0,0,0
17.50432997,0.02675211,2.3162,1.65,79.39763444,53.31306305,1.323083571,0.880512116,0.263802509,0.894404494,0.698181023,0.34349285,0.625309651,0.500023814,0,1.047118871,0.814205274,0.942544381,1.08370722,1.238304447,0,4.77073403,2.003250302,4.96441311,6.669969608,4.748445161,3.256821098,13.91146043,0,9.424069837,0,18.99378064,0,0,0,0
17.55685765,0.03309648,2.9032,1.63,156.8667442,83.57748707,1.028324475,0.32848797,0.568622302,0.542214929,0.564344472,0.416471412,0.505442046,0.202086326,1.439325201,0.846393309,0.658127664,1.523730074,0.875967921,2.001859822,0.568622302,1.285405594,0.809620426,1.003192225,2.695690911,0,7.897531967,3.748242711,16.36899239,0,10.78276364,15.35280214,43.71950298,0,41.13297899,0
17.59109404,0.035874337,2.5234,1.64,115.6614579,77.2121714,1.06254204,0.757630422,0.721314253,0.333486409,0.41651648,0.256148527,0.777173606,0.74575272,1.327873966,0.520569704,0.30358344,0.702871559,0.404069559,1.385137393,1.573776553,2.371745625,0.746929106,2.776536194,4.973911081,1.770498622,2.42866752,3.458005121,10.06766172,14.055382,19.89564432,14.16398898,0,27.66404097,0,0
17.61739063,0.022170807,1.9058,1.62,225.181102,64.10418902,2.271915631,1.144185834,0.848836802,0.539610664,0.505470526,0.207235547,0.754521602,0.905020662,0.716206052,1.263492106,3.438575009,1.137308684,1.96146143,3.735459119,3.395347209,3.837695322,6.042988562,4.492682458,0,20.05376945,23.57880006,11.19071956,16.29037191,22.74285791,48.28938252,45.83718732,0,0,0,0
17.65072349,0.026986483,1.9162,1.66,147.5272014,66.40629996,1.9673892,0.872865008,1.046045704,0.664977549,0.830540917,0.340509669,0.206626312,0.991362373,0.882601062,1.730041349,0.403567015,1.868717064,1.074295395,0.613774984,2.78945521,0.788216827,2.978778586,6.15162246,6.612041979,7.0608085,9.685608367,0,6.691696018,0,0,37.65764533,53.61801455,0,0,0
17.67705467,0.0240672,2.0928,1.63,86.17633235,23.18803385,1.923203853,1.430467713,1.270672098,1.11845617,0.931283183,0.763625059,0.463378999,1.389514784,0.659772051,2.327868569,1.357555661,0,1.20460439,1.37644831,1.563904121,4.4191265,4.453461345,5.518237502,3.707031991,15.83452923,14.48059371,5.154469149,0,0,14.82812796,0,0,0,0,0
17.71130044,0.042399283,3.0106,1.62,81.84377922,70.15300818,1.54118471,0.726508051,0.221930598,0.49378916,0.088104393,0.32509365,0.657572143,0.94648006,0.187253942,0.66068662,0.770592355,0.297352325,0.341886142,0.781316432,0.887722393,2.006750925,0.631982055,0,6.312692573,4.494094615,2.054912947,8.777528545,12.77748081,11.89235917,0,23.96850461,0,0,0,0
17.73771841,0.0196178,1.6696,1.61,148.0524287,55.69438286,3.330910051,1.293087039,1.798691427,0.762292644,1.523336197,0,0.852712973,0.681865045,1.214116714,3.331812172,0.555151675,3.855944748,2.955627518,1.688632608,2.877906284,4.337122462,2.731762605,5.077347827,11.36950631,6.475289139,8.882426802,25.2940982,18.41035621,12.85127552,0,25.90115656,0,0,0,0
17.76778733,0.03242316,2.2968,1.62,81.18685888,54.01091533,1.553525388,0.782388975,0.870646012,0.645720728,0.806489612,0.283413415,1.375835673,0.618848938,0.244869191,1.151960069,0.671794762,1.555372823,1.788317657,1.021715859,2.902153373,3.280247863,0.826433519,6.144150922,2.751671346,0,8.061537147,3.826081107,5.569640438,7.775730463,11.00668539,15.67162821,0,0,0,0
17.79635118,0.02861417,2.4918,1.6,112.8991231,74.48579042,1.379713187,0.696564854,1.06875438,0.313575504,0.39164824,0.160570069,1.169235561,0.701227333,0.832395239,1.305303827,0.761221069,1.762417079,2.026370485,1.736583139,0,1.4867599,2.80933393,1.16033879,1.558980749,4.439441272,3.044884274,13.0061756,6.311045998,17.62160167,12.47184599,0,0,34.68313494,0,0
17.82672966,0.02374815,2.0502,1.63,143.479785,63.33803316,2.178340588,1.068189435,0.891514548,0.755654885,1.101093842,0.386942078,0.939208742,0.844909524,1.002953866,1.572761904,1.375794055,1.592653593,2.44157585,0.697470261,0.792457376,0.895699255,2.256646199,1.398093384,9.392087418,2.674543644,18.34392074,5.223718054,7.604185719,21.23228571,15.02733987,0,0,41.78974443,0,0
17.85122683,0.073610463,6.4102,1.63,22.82308382,44.54288067,0.702774533,0.147693616,0.415450714,0.284420251,0.152243157,0.062417475,0.151503394,0.272584049,0.215714794,0.38055241,0.591810133,0.171273551,0,0.450034618,1.022647911,0.288969792,0.728037429,0.451051792,1.212027153,2.588577524,2.367240534,6.741087302,0,3.424971689,0,0,0,0,0,0
17.88751511,0.036292,2.58,1.61,86.78390878,55.39703987,1.65049322,1.048475818,0.453735591,0.576884891,0.514653795,0.759601993,1.229167314,0.552877717,1.09382687,1.543736317,0.900269029,1.736956558,1.198258077,0.912797773,1.037109921,1.758337947,3.691665687,3.659443558,3.687501942,3.500245984,7.202152231,6.836417938,0,13.89362686,0,0,0,27.34567175,0,0
17.92205907,0.0318604,2.228,1.61,138.1656417,70.71925328,1.709152197,1.649289141,0.738353749,0.281625553,0.351743522,0.43262915,0.525051555,0.839706474,0.498388781,0.879230619,1.709152197,1.978557312,0,1.559644109,1.181365999,2.670550308,0.841031067,2.084225647,5.60054992,3.987110246,10.93857406,15.5746494,17.00405611,0,22.40219968,0,0,0,42.72880493,0
17.95231246,0.02309539,1.6438,1.61,153.734937,70.59150113,1.945183647,0.627645923,0.814855113,0.777012449,0.323489935,1.591513893,0.965754208,0.289596584,1.375068003,2.021517369,0.471559672,2.183557061,0,0.717183316,1.629710226,1.842029969,1.160213628,0,9.657542082,5.500272014,11.31743213,5.371359389,23.45732327,10.91619379,15.45206733,22.00108806,31.32576795,0,0,0
17.97834566,0.01903014,1.6524,1.6,301.8289708,67.81026202,3.433770177,1.428233783,1.112541537,0.942999135,1.374080366,1.690058759,1.17206022,2.460224795,0.834406153,0.981342902,3.433770177,2.650012134,3.046898737,2.611167609,5.933554866,6.706582377,5.632241533,6.978851737,16.40884309,10.01287384,18.31344094,45.63158649,9.489438495,26.49625835,18.75296353,0,0,104.3007691,0,123.6157264
18.0125248,0.0204336,1.4256,1.6,175.9430565,60.02995996,4.530394229,2.482922531,1.611754371,1.170973661,1.279703123,0.899416501,3.001785918,1.309283932,0.777095857,2.284851031,3.197925338,2.46799888,2.128219313,0.81060745,0.921002497,6.245947927,6.556746295,14.6239127,10.91558516,3.108383429,0,6.071061385,8.837666543,24.67639113,17.46493625,0,0,48.56849108,0,0
18.07540332,0.01248156,1.0668,1.62,308.011348,71.1228746,4.580916672,2.467914322,1.319304002,1.437753418,1.496432779,2.208656253,3.57398756,4.286865449,1.908279002,2.992429281,1.745111113,4.040368505,3.484114337,5.308191728,3.015552003,6.816840286,4.293627755,7.980284051,10.72196268,15.26623202,0,9.938953136,14.46817089,0,57.18380095,0,57.96397469,79.51162509,0,0
18.10808514,0.0289509,2.046,1.61,38.70365234,11.07122029,1.927941082,0.751050609,0.650045305,0.929784854,0.645154918,1.11091727,0.770424066,0.924095077,0.548475726,0.322530436,0.752367252,0.43547957,2.002801624,1.144256544,0.650045305,1.469467288,2.776658365,4.587371225,4.622544394,4.387805811,3.009469006,4.284966613,0,0,0,0,0,0,0,0
18.13474063,0.027517333,1.9424,1.61,210.8754605,72.9466381,2.374689669,1.382811478,0.854888281,0.326074575,1.221777835,1.001822204,1.013200926,0.243059382,0.865574384,1.696666296,1.187344835,0.916333376,1.580355975,2.407737434,1.36782125,3.8650548,4.868855913,6.032948578,9.726728886,4.616396717,9.498758677,4.508199919,32.8130166,45.80998999,25.93794369,18.46558687,26.29182193,0,0,0
18.17084687,0.0299088,2.144,1.56,128.4851957,50.52890747,1.729643417,0.908745548,0.471919551,1.000006997,1.124086153,1.075337519,0.745749414,1.341748122,0.265454748,1.248802547,2.184812737,2.107661537,0.969328584,1.107609024,2.516904273,4.267212377,2.687729319,6.660674731,5.965995314,10.6181899,14.56541825,8.295460862,12.0757331,8.429417193,11.93199063,0,24.18956387,0,0,0
18.1978119,0.029511193,2.5514,1.56,159.2644186,62.59315354,1.983597967,0.675392043,1.115981442,0.506740085,1.012649827,1.245515003,1.133695434,1.359825602,1.076124962,1.265627764,1.107124447,2.563269876,2.455971065,3.928861751,1.275407363,2.883136581,2.723941311,3.375207267,9.069563469,12.91349955,5.904663717,8.407226269,0,8.542987404,12.09275129,0,24.5154718,0,46.13018529,0
18.23226293,0.035550197,2.5006,1.6,84.82485065,54.29865663,1.033936166,0.764538354,0.463203402,0.504790613,0.315235649,0.258484042,1.097963621,0.564414265,0.893320848,0.26265808,0.306351457,2.12784063,1.631015155,2.329611358,1.058750634,1.196685377,1.50747893,1.867901419,2.509631133,10.71985017,7.352434959,10.46860368,15.23918515,0,0,0,20.35096556,0,0,0
18.26422712,0.02253108,1.5756,1.57,163.7586016,53.25822424,2.658536561,2.251780467,1.566119719,0.929218949,0.663184029,1.631374708,1.484913512,2.374798204,0.704753874,0.828859194,2.900221702,2.238246099,0.643365848,2.940583121,0,5.664495513,7.135632971,5.894458925,11.87930809,2.819015495,19.33481135,5.505889638,16.02988788,33.56879736,0,0,32.11034837,0,0,104.4079813
18.29935688,0.02761003,1.9698,1.56,125.1085062,43.97180059,2.662556618,1.771931429,0.937219929,1.083266091,1.082378572,0.665639154,1.413718951,0.726730037,1.150224459,0,1.183358497,1.36988538,3.150100318,3.599480708,2.726457977,3.081662752,4.852509436,7.215232595,11.30975161,13.80269351,6.311245316,22.46532146,19.62171099,0,12.92543041,0,0,0,0,0
18.319495,0.026572167,2.294,1.58,223.8315907,71.44993652,2.561621778,1.295617063,1.505004027,0.900461287,0.843490819,1.55618523,1.678784449,2.265344603,1.493937821,1.054209827,1.229578454,1.897854343,3.273137843,1.246690087,1.416474378,7.204561251,2.016816058,1.249507871,5.036353346,14.34180308,9.836627628,14.00566707,33.98016905,9.48788844,26.86055118,38.24480822,0,37.34844553,0,0
18.3513888,0.028169483,2.4674,1.57,89.53668338,60.70916581,1.49814822,0.385942312,0.668077451,1.061752142,0.928271968,0.48931454,1.583590996,0.712296988,0.281845175,0.662954751,0.773237791,0.895119398,2.058359,1.175998025,1.336154903,3.775575151,2.853682395,2.35731206,6.334363983,2.254761398,3.092951164,4.403830856,32.05336444,17.89977828,0,0,0,0,0,0
18.37831979,0.023114,1.9812,1.59,178.1906759,69.75524528,1.825822502,1.175888589,1.119523681,0.905784654,1.616147402,0.596337188,1.206220801,0.868090253,2.060941322,0.403977953,1.413540002,0.545449748,0.627140581,0,2.442597123,6.44191407,4.637117975,7.182255646,5.789859847,5.495843526,7.538880009,5.367034694,23.43843684,10.90740473,0,21.9833741,62.60109267,0,0,0
18.43249359,0.026176017,2.2598,1.56,219.88629,77.73390833,1.248186995,0.553778964,0.9885641,0.685566707,0.856256279,0.877631481,0.639071742,0.25551428,0.30330944,1.783607209,1.248186995,0.481644157,1.107557927,0.632778799,0.718955709,1.625243484,4.094677439,5.073672106,8.520956556,7.279426558,9.985495964,9.478419997,0,28.89443678,27.26706098,77.64721662,27.63907271,0,0,0
18.46376689,0.02542078,2.1362,1.6,150.7035199,64.52989494,3.106068947,1.496857468,1.388091502,0.588278748,1.175593543,1.445928648,2.193527311,0.263105461,2.186244115,2.203916576,0.856846606,2.479767631,1.140462833,1.303156582,1.480630935,2.510292791,4.216327936,1.306101992,5.264465547,9.994258812,6.854772848,9.760018371,0,0,0,19.98851762,28.46021357,39.04007349,0,0
18.52391602,0.023627247,2.0756,1.65,114.8530766,62.92213464,2.362341676,0.996965805,0.597384353,0.632934715,0.632416152,0.972305263,0.944014781,1.415388372,1.680143494,0.790404954,0.921889434,1.600803385,1.227034837,2.10311789,2.389537414,1.800565301,2.268193717,2.810495177,0,5.376459181,11.06267321,5.250448419,30.57238884,21.34093375,15.10423649,0,0,0,0,0
18.54988699,0.04351408,3.0752,1.66,79.89542376,55.73695706,0.907277545,0.707895483,0.486551048,0.549872763,0.515083362,0.316765005,0.512580528,0.461115991,0.182456643,0.858347129,0.500566921,0.579468782,1.665636431,0.380649858,0,1.955339537,0,2.289061246,4.10064422,4.378959429,14.0158738,11.40354018,8.300087837,0,8.201288441,0,16.62636158,0,0,54.06122752
18.58025137,0.02785282,2.3908,1.72,105.0885983,38.17548351,2.150579364,0.780660309,0.506754701,0.859058702,0.804707697,1.649592126,1.401395717,1.680922157,1.995346636,1.676229984,3.128115439,2.263240397,1.040880412,0.594684071,2.702691739,3.818500292,1.924084256,4.768225465,14.41435594,13.68237693,3.128115439,8.90779748,12.96711378,0,0,18.24316924,0,0,0,84.45911685
18.60719258,0.019504233,1.7084,1.8,191.173838,62.99800873,2.233536555,0.929011611,0.723665844,0.920077465,0.957628798,1.177841543,2.573034112,2.057505955,2.035310186,1.436233803,2.233536555,2.585597755,2.972837155,3.396929908,1.929775584,4.362376084,5.495337502,5.106911535,6.861424297,16.28248149,4.46707311,12.72068866,18.5175536,0,0,52.10394076,37.09352814,0,0,0
18.63484174,0.024567507,2.0968,1.83,97.46541922,50.87793807,1.884038637,0.885054856,0.574520958,0.486968575,0.456159002,1.68316687,0.453942486,0.816730749,1.292672156,1.140231265,0.443303209,1.026357754,2.360146283,0,0.766027944,4.329132896,2.181384264,12.1631872,3.631539885,7.756032938,3.546425669,10.09900122,14.70115348,10.26208139,14.52615954,0,0,0,0,0
18.66972949,0.036163,2.58,1.89,64.56015326,49.35019347,1.166995584,0.901899362,0.780607111,0.165412213,0.309893795,0.381155816,0.925163983,0.184949978,0.21954575,2.582071843,0.301160151,0,0.400844161,0.458026944,0.520404741,2.941017097,2.963867624,1.836248729,8.634863843,7.025463997,0,6.860804685,4.993649395,0,0,0,20.00610646,0,0,0
18.6975446,0.01624559,1.1454,1.92,354.4230162,65.28000586,4.860315652,2.453789016,1.737646644,2.57747567,2.299432095,1.979740643,0.686477687,1.646809021,1.466139356,1.724322676,4.692718561,2.328174996,2.676860745,10.19576906,3.475293289,5.237409108,6.597627103,14.30633912,16.47546448,19.54852475,16.08932078,7.63614248,11.11596089,31.03780816,21.96728597,31.2776396,44.53398294,0,83.79854573,144.803887
18.76275912,0.02832125,2.445,1.97,103.0524698,54.30296212,1.922735496,1.343559496,0.664497387,1.372881212,0.923297585,0.324461615,2.362657377,1.416959924,1.401674176,0.989103207,1.153641298,2.225806678,0.511832189,1.169696139,0.664497387,6.008548425,2.838390207,5.861699501,9.450629509,4.485357365,0,8.760463603,12.75263931,8.901928867,0,0,25.54551187,0,0,83.06217342
18.83010376,0.017974973,1.2824,1.95,275.2460049,57.52859377,3.559603077,2.620928172,3.010060951,1.497532588,1.246921384,0.766829386,1.240862485,1.116276378,3.091856085,3.636323883,3.635339312,4.208359671,3.22575775,4.607413897,4.187910888,3.550136047,4.47214898,9.235655259,9.926899882,14.13419925,33.92983358,13.80292895,20.0929748,14.02582069,0,0,0,110.4234316,0,0
18.89090784,0.023223893,1.6432,1.92,167.7680679,58.10347804,1.934420482,1.326367644,0.911639616,0.643927545,1.769349935,0.395676917,0.96041046,0.575988353,1.709324281,1.206199099,1.40685126,2.17147492,1.872519027,1.42642994,0.810346326,3.663675156,4.615175558,4.288961922,9.604104601,2.734918849,26.26122352,10.68327676,23.32752831,10.85579189,30.73313472,21.8793508,0,0,0,0
18.92812169,0.03286,2.325,1.89,122.5721597,67.50258906,1.781446838,1.10283988,0.930660972,1.001214552,0.568405828,0.838937174,0.678772674,0.814162634,1.20806953,1.420807426,0.66286394,0.767347868,0.882271904,1.008133195,0.572714444,1.941984199,4.892681598,2.020823579,9.502817442,1.932911249,5.302911519,7.550434565,10.99119556,7.672360101,10.86036279,15.46328999,0,30.20173826,0,71.58930551
