Depth (cm),FlowThrough (mL),FlowRate (mL/min),Liquid Conductivity,Dust Concentration,"CPP (≥4.5 µm, ≤10 µm)",x1_1_m (ppb),x1_2_m (ppb),x1_3_m (ppb),x1_4_m (ppb),x1_5_m (ppb),x1_6_m (ppb),x1_7_m (ppb),x1_8_m (ppb),x1_9_m (ppb),x2_0_m (ppb),x2_1_m (ppb),x2_2_m (ppb),x2_3_m (ppb),x2_4_m (ppb),x2_5_m (ppb),x2_7_m (ppb),x2_9_m (ppb),x3_2_m (ppb),x3_6_m (ppb),x4_0_m (ppb),x4_5_m (ppb),x5_1_m (ppb),x5_7_m (ppb),x6_4_m (ppb),x7_2_m (ppb),x8_1_m (ppb),x9_0_m (ppb),x10_0_m (ppb),x12_0_m (ppb),ABK1 (ppb)
23.95963168,0.017456927,1.5358,1.56,192.204395,59.42770478,3.743220582,1.764538586,1.212803469,1.884633579,1.28392466,0.526390394,1.597107448,0.383134223,1.819205203,3.744234371,3.743220582,2.888830484,0.830371099,0.948828434,2.156095055,7.310977699,4.60486317,11.41167585,10.22148767,10.91523122,4.990960776,7.106270323,10.34462403,14.44204686,40.88595068,0,41.44376853,0,0,0
23.98450444,0.022794183,1.951,1.56,96.72274592,58.50148719,3.045917313,1.907819267,1.032028454,0.918493379,2.622116739,1.209408345,0.733886901,1.760540207,0.348309603,2.4578761,1.911163804,2.212410999,3.815638535,2.179980938,0,2.799556354,3.526634733,2.913210876,1.957031735,2.786476826,0,10.8846751,7.92243093,22.1208849,15.65625388,0,0,0,0,0
24.01008315,0.02139816,1.5176,1.57,155.3827234,50.8174108,3.244634008,0.592750099,1.758973354,0.838642461,1.222018236,1.503028989,1.04235458,1.875398457,1.484133767,0.436371464,2.544810987,2.356749455,2.032286054,3.870339409,2.638460031,3.976267167,6.261189331,3.103269758,4.169418321,2.968267535,28.50188305,11.59479506,16.87858611,0,16.67767328,0,33.81042239,0,0,0
24.03457066,0.03123184,2.6924,1.56,158.9641117,75.74193693,2.266614918,0.812232738,0.903856287,0.478822401,0.956860205,0.588448104,0.357079027,0.856606084,0.254209581,1.793851353,1.743549937,2.018376996,0.928265986,0.530344302,3.012854291,2.043222582,0.857957335,2.126171971,7.141580542,6.101029939,2.789679899,7.9440494,5.782091067,8.072331087,11.42652887,0,0,0,87.17749685,0
24.06311678,0.030117287,2.6038,1.57,140.2543981,71.21814256,1.898477341,1.203273019,1.015414166,0.993084456,0.86823697,0.610224859,1.296027198,0.888306588,1.054468557,0.31003943,1.084844195,1.674457014,1.925236831,0.549970805,1.249740512,7.769066498,0.889707845,3.307283133,8.887043642,0,2.892917852,16.47607121,17.98820841,8.371064622,11.84939152,0,0,0,45.20184144,0
24.08869715,0.02296872,2.0148,1.55,117.6545738,67.61639447,2.844961635,1.18332623,1.024186188,1.041730119,1.789006708,0.600109095,1.942160476,1.164774709,1.728314193,2.439198981,1.89664109,2.744498927,1.893321968,0,0,1.852188564,0,4.336610582,5.826481428,0,3.793282179,10.80196371,15.72445857,21.95279083,31.07456761,0,0,0,0,0
24.11640978,0.023657667,2.0278,1.55,110.2904453,63.99838675,1.726320058,0.689319599,0.596616212,0.379272517,0.631602965,0.776844026,0.471400464,0.282713682,0.671193239,0.789388619,0.460352016,1.065830004,3.676371196,1.400275743,1.590976566,0.89912503,3.397915771,2.806881327,5.656805567,8.054318863,3.682816124,15.73109153,7.633269401,10.65674635,15.08481484,21.47818364,0,0,0,99.43603535
24.14105174,0.074465157,6.4102,1.55,80.75296066,75.41332324,0.712990051,0.486661414,0.442273213,0.240990637,0.451487238,0.370206373,0.449293423,0.269455394,0.426477741,0.87776388,0.585017478,0.338615429,0.389329131,0.222434614,0.505455101,2.285224522,0.719681188,0.445874727,2.396231589,2.558866447,4.680139822,0,4.85019709,13.54264272,4.792463177,0,19.43139209,0,18.28179618,0
24.16539582,0.03558247,2.5206,1.55,111.4453368,60.35394931,1.568627177,0.814767911,0.859454656,0.252166384,0.734882703,0.387374394,0.940258086,1.127804681,1.115638256,0.787259547,2.142515169,0.708636892,1.629535823,0.930999359,1.057790346,2.988999957,5.271390759,5.598621692,5.01470979,5.355063628,4.897177529,10.45910865,5.075121066,7.085335923,10.02941958,14.28016968,20.33250721,0,0,0
24.1988945,0.03207384,2.2992,1.55,116.6425117,74.24967823,1.612889477,0.847403642,0.806784294,0.932504785,0.465870392,1.002750366,0.695410031,1.042648158,0.495072181,0.873379652,1.358222718,0.393078143,0.903897219,0.516421744,1.173504428,3.315973432,0.835434305,0,1.390820063,5.940866167,5.432890871,7.735502821,16.89090016,23.5812506,0,15.84230978,22.55672623,0,0,0
24.24882205,0.02732399,2.4074,1.57,100.739395,67.19175254,1.893265187,1.39259619,0.516562459,0.656763729,0.546854702,1.345214738,0.816296232,1.223896298,1.162265534,2.050406197,0.797164289,0,0,0.606193619,0.688749946,3.113923004,3.922646176,1.21512749,3.265184928,4.649062134,3.188657157,9.080199481,0,9.226827887,13.06073971,0,0,36.32079792,0,0
24.30667423,0.0726796,2.424,1.56,140.6330539,73.16486647,1.760707829,0.947373198,0.873910473,0.493822353,0.616772206,1.201121166,0.690497164,0.736200644,1.092388092,0.642377394,0.899084849,1.561204648,1.795022901,1.139496391,1.812555056,3.512050192,4.05549079,3.654630064,4.910202056,1.747820947,3.596339396,6.827425572,9.938708693,3.468837926,24.55101028,6.991283786,0,13.65485114,37.46186871,97.1011637
24.32913569,0.022291353,1.9756,1.56,240.9286719,66.02487571,2.992482467,1.381855118,1.055308103,1.07338514,2.346106254,2.473378365,1.250735529,2.100295194,1.068499454,0.837772949,0.977137132,1.696737559,4.551993329,1.486103436,1.688492964,5.725412883,3.606185657,7.447311723,10.00588423,8.547995631,19.54274264,0,24.30341582,33.92980442,0,68.38396505,32.45567091,0,0,0
24.35953732,0.020003667,1.7146,1.57,272.5134816,70.93462988,2.518048468,1.7210521,0.823197683,0.897105808,1.120463513,0.459373707,0.836264313,0.668712007,1.984494415,0.933583484,0.544442912,3.151303631,1.449307032,2.484088842,1.881594704,4.253460251,6.697668649,0,17.84030534,15.87595532,13.06662989,0,9.027612091,12.60337703,17.84030534,0,36.16741071,49.61236036,68.05536401,0
